cell_id,cell_lat,cell_lon,zone_type,cell_building_count,amenity_density,amenity_ratio_food_drink,avg_height,avg_floors,avg_construction_year,building_count,residential_ratio,landuse_entropy,tourism_density,shop_density_km2,brand_ratio
r0022_c0615,48.1496319,2.7121737,residential,16,44.44,0.0,3.5,1.2,1861.0,31,0.419,1.4475,0.0,0.0,0.0
r0022_c0620,48.1496319,2.7224334,residential,3,0.0,0.0,3.5,1.2,1900.0,5,0.6,1.371,0.0,0.0,0.0
r0022_c0630,48.1496319,2.7429528,residential,9,0.0,0.0,4.2,1.3,1993.0,12,0.667,1.4183,0.0,0.0,0.0
r0022_c0631,48.1496319,2.7450047,residential,9,0.0,0.0,3.7,1.0,1971.0,16,0.5,1.2718,0.0,0.0,0.0
r0022_c0632,48.1496319,2.7470567,residential,7,0.0,0.0,4.0,1.1,1957.0,12,0.5,1.7296,0.0,0.0,0.0
r0022_c0674,48.1496319,2.8332381,residential,4,0.0,0.0,3.7,1.1,1974.0,13,0.231,1.8262,0.0,0.0,0.0
r0022_c0675,48.1496319,2.83529,residential,14,44.44,0.0,4.2,1.2,1995.0,17,0.824,0.6723,0.0,0.0,0.0
r0022_c0676,48.1496319,2.837342,residential,3,0.0,0.0,3.8,2.0,1986.0,3,1.0,-0.0,0.0,0.0,0.0
r0022_c0678,48.1496319,2.8414459,residential,3,0.0,0.0,4.2,1.2,1871.0,9,0.333,1.5305,0.0,0.0,0.0
r0023_c0546,48.1509833,2.5705899,residential,3,0.0,0.0,4.2,1.2,1980.0,5,0.6,1.371,0.0,0.0,0.0
r0023_c0606,48.1509833,2.6937063,industrial,10,0.0,0.0,6.2,1.2,1978.0,14,0.071,1.9751,0.0,0.0,0.0
r0023_c0607,48.1509833,2.6957582,commercial,18,44.44,0.0,4.4,1.2,1957.0,20,0.15,1.9394,0.0,44.44,0.0
r0023_c0608,48.1509833,2.6978101,industrial,9,0.0,0.0,3.9,1.1,1982.0,13,0.231,1.8262,0.0,0.0,0.0
r0023_c0609,48.1509833,2.6998621,residential,5,0.0,0.0,3.9,1.1,1980.0,11,0.273,2.0404,0.0,0.0,0.0
r0023_c0611,48.1509833,2.703966,residential,21,88.89,0.0,4.9,1.3,1882.0,34,0.5,1.8252,0.0,0.0,0.0
r0023_c0612,48.1509833,2.7060179,residential,22,133.33,0.0,4.9,1.3,1875.0,34,0.5,1.5432,0.0,0.0,0.0
r0023_c0613,48.1509833,2.7080698,commercial,12,355.56,0.0,6.2,1.3,1908.0,21,0.286,1.5567,0.0,0.0,0.0
r0023_c0614,48.1509833,2.7101218,residential,43,311.11,0.0,4.6,1.3,1840.0,56,0.518,1.6965,44.44,0.0,0.0
r0023_c0615,48.1509833,2.7121737,residential,23,133.33,0.0,4.4,1.3,1880.0,35,0.457,1.849,0.0,0.0,0.0
r0023_c0616,48.1509833,2.7142257,residential,5,44.44,0.0,4.0,1.1,1982.0,10,0.5,1.0,0.0,0.0,0.0
r0023_c0620,48.1509833,2.7224334,residential,7,0.0,0.0,3.2,1.0,1958.0,9,0.778,0.7642,0.0,0.0,0.0
r0023_c0631,48.1509833,2.7450047,residential,19,0.0,0.0,3.7,1.2,1851.0,37,0.459,1.4534,0.0,0.0,0.0
r0023_c0632,48.1509833,2.7470567,residential,3,44.44,0.0,3.7,1.2,1865.0,14,0.214,1.4926,0.0,0.0,0.0
r0023_c0674,48.1509833,2.8332381,residential,39,44.44,0.0,3.6,1.2,1890.0,51,0.392,1.8297,0.0,0.0,0.0
r0023_c0675,48.1509833,2.83529,residential,11,0.0,0.0,3.7,1.2,1936.0,25,0.32,1.5694,0.0,0.0,0.0
r0023_c0676,48.1509833,2.837342,residential,4,0.0,0.0,3.7,1.0,1930.0,7,0.429,1.8424,0.0,0.0,0.0
r0024_c0542,48.1523346,2.5623822,residential,6,0.0,0.0,4.4,1.2,1878.0,17,0.294,1.778,0.0,0.0,0.0
r0024_c0543,48.1523346,2.5644341,residential,16,88.89,0.0,3.7,1.1,1867.0,38,0.395,1.4566,0.0,0.0,0.0
r0024_c0544,48.1523346,2.566486,residential,5,88.89,0.0,4.0,1.1,1856.0,26,0.154,1.0682,0.0,0.0,0.0
r0024_c0590,48.1523346,2.6608752,residential,4,0.0,0.0,3.8,1.0,1884.0,15,0.2,1.3753,0.0,0.0,0.0
r0024_c0611,48.1523346,2.703966,residential,4,0.0,0.0,6.9,1.2,1837.0,7,0.571,0.9852,0.0,0.0,0.0
r0024_c0612,48.1523346,2.7060179,residential,4,0.0,0.0,2.3,1.0,1955.0,15,0.267,0.8366,0.0,0.0,0.0
r0024_c0613,48.1523346,2.7080698,residential,14,0.0,0.0,4.2,1.1,1955.0,20,0.65,1.1412,0.0,0.0,0.0
r0024_c0614,48.1523346,2.7101218,residential,7,88.89,0.0,4.5,1.5,1944.0,9,0.778,0.7642,0.0,0.0,0.0
r0024_c0621,48.1523346,2.7244853,residential,4,44.44,0.0,4.0,1.2,1882.0,10,0.4,1.361,0.0,0.0,0.0
r0024_c0622,48.1523346,2.7265373,residential,9,0.0,0.0,4.4,1.1,1907.0,14,0.643,0.9403,0.0,0.0,0.0
r0024_c0672,48.1523346,2.8291342,residential,12,0.0,0.0,4.7,1.3,1936.0,19,0.579,1.5738,0.0,0.0,0.0
r0024_c0673,48.1523346,2.8311862,residential,26,0.0,0.0,4.0,1.2,1867.0,43,0.488,1.8756,0.0,0.0,0.0
r0024_c0674,48.1523346,2.8332381,residential,65,88.89,1.0,4.4,1.3,1857.0,96,0.438,1.7364,0.0,0.0,0.0
r0024_c0675,48.1523346,2.83529,residential,31,133.33,0.0,4.8,1.3,1839.0,47,0.426,1.7808,0.0,0.0,0.0
r0024_c0676,48.1523346,2.837342,residential,7,0.0,0.0,4.0,1.2,1790.0,12,0.25,2.2296,0.0,0.0,0.0
r0025_c0589,48.153686,2.6588233,residential,10,0.0,0.0,3.2,1.2,1819.0,22,0.364,1.6767,0.0,0.0,0.0
r0025_c0590,48.153686,2.6608752,residential,7,44.44,0.0,3.2,1.0,1883.0,31,0.226,1.4816,0.0,0.0,0.0
r0025_c0591,48.153686,2.6629272,residential,14,44.44,0.0,4.2,1.2,1870.0,31,0.452,1.5403,0.0,0.0,0.0
r0025_c0602,48.153686,2.6854985,industrial,3,0.0,0.0,8.4,1.2,,3,0.0,-0.0,0.0,0.0,0.0
r0025_c0603,48.153686,2.6875504,industrial,7,0.0,0.0,3.3,1.0,1942.0,9,0.333,1.5305,0.0,0.0,0.0
r0025_c0604,48.153686,2.6896024,industrial,8,0.0,0.0,3.4,1.0,,10,0.0,1.3568,0.0,0.0,0.0
r0025_c0605,48.153686,2.6916543,industrial,5,0.0,0.0,4.0,1.1,1948.0,8,0.125,1.75,0.0,0.0,0.0
r0025_c0606,48.153686,2.6937063,residential,7,0.0,0.0,4.0,1.1,1945.0,11,0.455,2.0404,0.0,0.0,0.0
r0025_c0628,48.153686,2.7388489,residential,5,0.0,0.0,3.7,1.0,1932.0,7,0.714,0.8631,0.0,0.0,0.0
r0025_c0629,48.153686,2.7409009,residential,7,311.11,0.0,4.1,1.4,1921.0,10,0.6,1.6855,0.0,0.0,0.0
r0025_c0674,48.153686,2.8332381,residential,7,0.0,0.0,3.4,1.2,1952.0,15,0.267,1.9656,0.0,0.0,0.0
r0025_c0675,48.153686,2.83529,residential,7,0.0,0.0,3.6,1.3,1819.0,10,0.4,1.571,0.0,0.0,0.0
r0026_c0575,48.1550373,2.6300962,residential,11,0.0,0.0,3.5,1.1,1917.0,24,0.417,1.7358,0.0,0.0,0.0
r0026_c0576,48.1550373,2.6321481,residential,17,0.0,0.0,3.2,1.1,1849.0,41,0.415,1.5376,0.0,0.0,0.0
r0026_c0591,48.1550373,2.6629272,residential,5,0.0,0.0,3.6,1.1,1890.0,14,0.357,1.5306,0.0,0.0,0.0
r0026_c0592,48.1550373,2.6649791,residential,4,0.0,0.0,3.2,1.0,1943.0,13,0.308,1.5262,0.0,0.0,0.0
r0026_c0602,48.1550373,2.6854985,industrial,3,44.44,0.0,4.3,1.0,,3,0.0,-0.0,0.0,0.0,0.0
r0026_c0603,48.1550373,2.6875504,industrial,13,0.0,0.0,7.0,1.1,2005.0,15,0.067,0.9056,0.0,0.0,0.0
r0026_c0604,48.1550373,2.6896024,industrial,3,0.0,0.0,3.5,1.0,,3,0.0,-0.0,0.0,0.0,0.0
r0026_c0605,48.1550373,2.6916543,residential,16,0.0,0.0,4.3,1.2,1966.0,17,0.824,0.8343,0.0,0.0,0.0
r0026_c0606,48.1550373,2.6937063,residential,28,0.0,0.0,3.7,1.1,1964.0,44,0.614,1.2098,0.0,0.0,0.0
r0026_c0629,48.1550373,2.7409009,residential,3,88.89,0.0,3.4,1.0,1964.0,5,0.4,1.5219,0.0,0.0,0.0
r0026_c0674,48.1550373,2.8332381,residential,4,0.0,0.0,3.5,1.4,1970.0,8,0.5,1.0,0.0,0.0,0.0
r0027_c0576,48.1563887,2.6321481,residential,15,0.0,0.0,3.4,1.2,1889.0,29,0.448,1.5778,0.0,0.0,0.0
r0027_c0577,48.1563887,2.6342,residential,4,0.0,0.0,3.7,1.1,,6,0.667,0.9183,0.0,0.0,0.0
r0027_c0592,48.1563887,2.6649791,residential,4,0.0,0.0,4.2,1.1,1840.0,15,0.2,1.5546,0.0,0.0,0.0
r0027_c0595,48.1563887,2.6711349,residential,8,0.0,0.0,4.4,1.2,1837.0,12,0.667,1.1887,0.0,0.0,0.0
r0027_c0596,48.1563887,2.6731869,residential,10,0.0,0.0,3.8,1.3,1880.0,19,0.526,1.36,0.0,0.0,0.0
r0027_c0597,48.1563887,2.6752388,residential,9,44.44,0.0,3.5,1.2,1956.0,18,0.5,1.4955,0.0,0.0,0.0
r0027_c0606,48.1563887,2.6937063,residential,33,0.0,0.0,3.9,1.2,1919.0,47,0.66,1.1103,0.0,0.0,0.0
r0027_c0607,48.1563887,2.6957582,residential,9,0.0,0.0,3.9,1.1,1962.0,18,0.444,1.7108,0.0,0.0,0.0
r0027_c0613,48.1563887,2.7080698,industrial,5,44.44,0.0,4.7,1.0,,6,0.0,1.2516,0.0,0.0,0.0
r0027_c0629,48.1563887,2.7409009,residential,5,88.89,0.0,3.0,1.1,1936.0,15,0.333,1.3996,0.0,0.0,0.0
r0028_c0526,48.15774,2.5295511,residential,5,222.22,0.0,2.8,1.0,,6,0.833,0.65,0.0,0.0,0.0
r0028_c0543,48.15774,2.5644341,residential,7,0.0,0.0,4.7,1.1,1882.0,13,0.385,1.7605,0.0,0.0,0.0
r0028_c0592,48.15774,2.6649791,residential,9,0.0,0.0,4.2,1.1,1863.0,27,0.333,1.4278,0.0,0.0,0.0
r0028_c0593,48.15774,2.6670311,residential,11,0.0,0.0,4.3,1.3,1895.0,19,0.579,1.3838,0.0,0.0,0.0
r0028_c0595,48.15774,2.6711349,residential,5,0.0,0.0,3.7,1.2,1932.0,11,0.455,1.3486,0.0,0.0,0.0
r0028_c0596,48.15774,2.6731869,residential,3,0.0,0.0,3.1,1.3,1891.0,7,0.429,1.4488,0.0,0.0,0.0
r0028_c0598,48.15774,2.6772907,residential,5,0.0,0.0,3.8,1.2,1828.0,10,0.5,1.4855,0.0,0.0,0.0
r0028_c0606,48.15774,2.6937063,residential,5,0.0,0.0,3.2,1.1,1888.0,22,0.227,1.5285,0.0,0.0,0.0
r0028_c0607,48.15774,2.6957582,residential,6,0.0,0.0,3.7,1.1,1892.0,21,0.238,1.7424,0.0,0.0,0.0
r0028_c0629,48.15774,2.7409009,residential,6,133.33,0.0,3.9,1.1,1968.0,7,0.857,0.5917,0.0,0.0,0.0
r0028_c0667,48.15774,2.8188745,residential,3,0.0,0.0,4.7,1.2,1865.0,15,0.2,0.7219,0.0,0.0,0.0
r0028_c0670,48.15774,2.8250304,residential,3,0.0,0.0,4.8,1.2,1855.0,7,0.429,1.5567,0.0,0.0,0.0
r0028_c0671,48.15774,2.8270823,residential,14,0.0,0.0,4.0,1.2,1848.0,29,0.414,1.8004,0.0,0.0,0.0
r0029_c0526,48.1590914,2.5295511,residential,10,266.67,0.0,3.0,1.0,,10,0.7,0.8813,0.0,0.0,0.0
r0029_c0543,48.1590914,2.5644341,residential,3,0.0,0.0,4.1,1.1,1874.0,11,0.182,1.4911,0.0,0.0,0.0
r0029_c0622,48.1590914,2.7265373,residential,5,0.0,0.0,3.0,1.1,1967.0,10,0.4,1.7219,0.0,0.0,0.0
r0029_c0623,48.1590914,2.7285892,residential,7,0.0,0.0,4.0,1.1,1930.0,16,0.438,1.2718,0.0,0.0,0.0
r0029_c0706,48.1590914,2.8989002,residential,5,0.0,0.0,4.4,1.1,1815.0,11,0.364,1.6767,0.0,0.0,0.0
r0030_c0623,48.1604427,2.7285892,residential,21,0.0,0.0,3.6,1.2,1880.0,43,0.419,1.5134,0.0,0.0,0.0
r0030_c0624,48.1604427,2.7306412,residential,25,88.89,0.0,3.8,1.2,1836.0,66,0.379,1.5326,0.0,0.0,0.0
r0030_c0625,48.1604427,2.7326931,residential,20,0.0,0.0,3.6,1.2,1863.0,39,0.513,1.236,0.0,0.0,0.0
r0030_c0626,48.1604427,2.734745,residential,27,44.44,0.0,3.5,1.1,1857.0,54,0.463,1.1905,0.0,0.0,0.0
r0030_c0627,48.1604427,2.736797,residential,10,44.44,0.0,3.7,1.1,1881.0,21,0.429,1.4519,0.0,0.0,0.0
r0030_c0710,48.1604427,2.9071079,residential,12,0.0,0.0,4.3,1.2,1858.0,20,0.55,1.7855,0.0,0.0,0.0
r0031_c0627,48.1617941,2.736797,residential,9,44.44,0.0,4.2,1.1,1919.0,18,0.5,1.2516,0.0,0.0,0.0
r0032_c0627,48.1631454,2.736797,residential,7,0.0,0.0,4.3,1.2,1898.0,10,0.7,0.8813,0.0,0.0,0.0
r0032_c0637,48.1631454,2.7573164,residential,5,88.89,0.0,4.2,1.1,1898.0,19,0.211,1.6574,0.0,0.0,0.0
r0033_c0588,48.1644968,2.6567714,residential,3,44.44,0.0,3.4,1.0,1990.0,4,0.5,1.5,0.0,0.0,0.0
r0033_c0589,48.1644968,2.6588233,residential,10,88.89,0.0,3.2,1.1,1993.0,23,0.391,1.7349,0.0,0.0,0.0
r0033_c0627,48.1644968,2.736797,residential,9,44.44,0.0,4.0,1.2,1882.0,15,0.333,1.5656,0.0,0.0,0.0
r0033_c0636,48.1644968,2.7552644,industrial,3,44.44,0.0,4.2,1.0,,4,0.0,0.8113,0.0,0.0,0.0
r0033_c0637,48.1644968,2.7573164,industrial,6,0.0,0.0,6.1,1.1,,8,0.0,1.2988,0.0,0.0,0.0
r0034_c0589,48.1658481,2.6588233,residential,16,444.44,0.0,4.0,1.2,1846.0,34,0.324,2.1779,0.0,0.0,0.0
r0034_c0590,48.1658481,2.6608752,residential,9,0.0,0.0,3.7,1.2,1924.0,23,0.304,1.9513,0.0,0.0,0.0
r0034_c0626,48.1658481,2.734745,residential,5,0.0,0.0,4.3,1.7,1898.0,6,0.833,0.65,0.0,0.0,0.0
r0034_c0627,48.1658481,2.736797,industrial,3,0.0,0.0,4.1,1.0,2014.0,6,0.0,1.4591,0.0,0.0,0.0
r0034_c0629,48.1658481,2.7409009,residential,5,88.89,0.0,3.6,1.0,1925.0,14,0.286,1.6894,0.0,0.0,0.0
r0034_c0636,48.1658481,2.7552644,industrial,10,0.0,0.0,4.2,1.0,2004.0,13,0.0,0.9913,0.0,0.0,0.0
r0034_c0693,48.1658481,2.8722249,residential,3,0.0,0.0,3.5,1.0,1880.0,6,0.5,1.0,0.0,0.0,0.0
r0034_c0694,48.1658481,2.8742769,residential,23,0.0,0.0,4.5,1.2,1887.0,40,0.55,1.5035,0.0,0.0,0.0
r0034_c0695,48.1658481,2.8763288,residential,7,0.0,0.0,5.2,1.3,1827.0,11,0.455,1.7899,0.0,0.0,0.0
r0035_c0595,48.1671995,2.6711349,residential,4,0.0,0.0,3.7,1.1,1806.0,12,0.167,1.2516,0.0,0.0,0.0
r0035_c0596,48.1671995,2.6731869,residential,3,0.0,0.0,3.8,1.3,1926.0,6,0.333,1.9183,0.0,0.0,0.0
r0035_c0635,48.1671995,2.7532125,residential,5,0.0,0.0,3.5,1.2,1957.0,10,0.4,1.361,0.0,0.0,0.0
r0035_c0636,48.1671995,2.7552644,residential,3,0.0,0.0,5.7,1.4,1891.0,5,0.4,1.5219,0.0,0.0,0.0
r0035_c0639,48.1671995,2.7614202,residential,4,0.0,0.0,3.4,1.0,1990.0,11,0.364,1.3222,0.0,0.0,0.0
r0035_c0640,48.1671995,2.7634722,residential,9,0.0,0.0,3.5,1.0,1981.0,16,0.5,1.5306,0.0,0.0,0.0
r0035_c0694,48.1671995,2.8742769,residential,9,0.0,0.0,3.8,1.2,1985.0,14,0.643,0.9403,0.0,0.0,0.0
r0035_c0695,48.1671995,2.8763288,residential,12,0.0,0.0,3.6,1.3,1938.0,26,0.462,1.3994,0.0,0.0,0.0
r0035_c0696,48.1671995,2.8783808,residential,6,0.0,0.0,2.9,1.1,1912.0,12,0.417,1.325,0.0,0.0,0.0
r0035_c0697,48.1671995,2.8804327,residential,14,0.0,0.0,3.7,1.2,1902.0,23,0.522,1.4127,0.0,0.0,0.0
r0035_c0698,48.1671995,2.8824846,residential,11,0.0,0.0,3.5,1.2,1874.0,21,0.476,1.6482,0.0,0.0,0.0
r0036_c0564,48.1685508,2.6075248,residential,7,0.0,0.0,4.6,1.2,1900.0,11,0.455,1.7899,0.0,0.0,0.0
r0036_c0565,48.1685508,2.6095768,residential,5,0.0,0.0,3.9,1.0,1910.0,16,0.25,1.5919,0.0,0.0,0.0
r0036_c0595,48.1685508,2.6711349,residential,4,0.0,0.0,3.8,1.0,1800.0,17,0.176,0.978,0.0,0.0,0.0
r0036_c0617,48.1685508,2.7162776,industrial,6,0.0,0.0,4.1,1.2,2012.0,8,0.125,1.5488,0.0,0.0,0.0
r0036_c0625,48.1685508,2.7326931,residential,6,0.0,0.0,2.6,1.0,1970.0,7,0.857,0.5917,0.0,0.0,0.0
r0036_c0626,48.1685508,2.734745,residential,3,0.0,0.0,3.1,1.1,1946.0,5,0.6,0.971,0.0,0.0,0.0
r0036_c0634,48.1685508,2.7511606,commercial,4,0.0,0.0,3.5,1.2,1952.0,11,0.182,1.8586,0.0,0.0,0.0
r0036_c0639,48.1685508,2.7614202,residential,11,44.44,0.0,4.0,1.2,1879.0,25,0.36,1.8539,0.0,0.0,0.0
r0036_c0640,48.1685508,2.7634722,residential,9,0.0,0.0,4.2,1.4,1963.0,17,0.529,1.4466,0.0,0.0,0.0
r0036_c0694,48.1685508,2.8742769,residential,12,0.0,0.0,4.0,1.2,1905.0,26,0.423,1.6515,0.0,0.0,0.0
r0036_c0695,48.1685508,2.8763288,residential,22,0.0,0.0,3.4,1.2,1957.0,40,0.525,1.432,0.0,0.0,0.0
r0036_c0696,48.1685508,2.8783808,residential,16,0.0,0.0,3.5,1.2,1980.0,27,0.519,1.5759,0.0,0.0,0.0
r0036_c0697,48.1685508,2.8804327,residential,6,44.44,0.0,3.6,1.2,1959.0,14,0.429,0.9852,0.0,0.0,0.0
r0036_c0698,48.1685508,2.8824846,residential,20,44.44,0.0,3.8,1.3,1887.0,35,0.543,1.1489,0.0,0.0,0.0
r0036_c0703,48.1685508,2.8927443,commercial,4,0.0,0.0,4.9,1.0,,5,0.0,0.7219,0.0,0.0,0.0
r0036_c0704,48.1685508,2.8947963,commercial,4,88.89,0.0,3.9,1.0,2006.0,7,0.0,1.5567,0.0,0.0,0.0
r0037_c0586,48.1699022,2.6526675,residential,4,0.0,0.0,4.1,1.4,1986.0,6,0.667,0.9183,0.0,0.0,0.0
r0037_c0617,48.1699022,2.7162776,residential,4,0.0,0.0,4.2,1.2,1970.0,7,0.571,1.3788,0.0,0.0,0.0
r0037_c0625,48.1699022,2.7326931,residential,4,44.44,0.0,3.5,1.0,1983.0,6,0.667,0.9183,0.0,0.0,0.0
r0037_c0633,48.1699022,2.7491086,residential,3,0.0,0.0,4.3,1.8,1959.0,4,0.75,0.8113,0.0,0.0,0.0
r0037_c0634,48.1699022,2.7511606,residential,7,0.0,0.0,4.7,1.1,1951.0,16,0.438,0.9887,0.0,0.0,0.0
r0037_c0640,48.1699022,2.7634722,residential,4,0.0,0.0,4.3,1.4,1969.0,8,0.5,1.4056,0.0,0.0,0.0
r0037_c0693,48.1699022,2.8722249,residential,10,0.0,0.0,4.4,1.2,1913.0,19,0.526,0.998,0.0,0.0,0.0
r0037_c0694,48.1699022,2.8742769,residential,11,0.0,0.0,3.7,1.1,1996.0,19,0.579,0.9819,0.0,0.0,0.0
r0037_c0695,48.1699022,2.8763288,residential,18,0.0,0.0,3.3,1.2,1988.0,33,0.545,0.994,0.0,0.0,0.0
r0037_c0696,48.1699022,2.8783808,residential,13,0.0,0.0,3.4,1.1,1993.0,20,0.65,0.9341,0.0,0.0,0.0
r0037_c0697,48.1699022,2.8804327,residential,12,0.0,0.0,4.2,1.2,1949.0,18,0.667,1.135,0.0,0.0,0.0
r0037_c0698,48.1699022,2.8824846,residential,14,0.0,0.0,4.2,1.4,1928.0,21,0.667,0.9183,0.0,0.0,0.0
r0037_c0702,48.1699022,2.8906924,industrial,3,0.0,0.0,4.8,1.0,,3,0.0,-0.0,0.0,0.0,0.0
r0037_c0704,48.1699022,2.8947963,commercial,4,0.0,0.0,4.3,1.0,2008.0,7,0.0,0.9852,0.0,0.0,0.0
r0038_c0585,48.1712536,2.6506155,residential,15,44.44,0.0,3.5,1.2,1878.0,42,0.357,1.5039,0.0,0.0,0.0
r0038_c0627,48.1712536,2.736797,residential,25,0.0,0.0,3.4,1.2,1892.0,37,0.649,1.0727,0.0,0.0,0.0
r0038_c0628,48.1712536,2.7388489,residential,21,0.0,0.0,3.4,1.1,1836.0,40,0.5,1.1432,0.0,0.0,0.0
r0038_c0633,48.1712536,2.7491086,residential,13,0.0,0.0,3.5,1.2,1879.0,29,0.448,1.1784,0.0,0.0,0.0
r0038_c0693,48.1712536,2.8722249,residential,4,0.0,0.0,4.1,1.2,1934.0,8,0.25,2.1556,0.0,0.0,0.0
r0038_c0694,48.1712536,2.8742769,residential,7,0.0,0.0,3.4,1.2,1918.0,12,0.583,0.9799,0.0,0.0,0.0
r0038_c0695,48.1712536,2.8763288,residential,13,0.0,0.0,3.4,1.1,1968.0,22,0.545,1.2072,0.0,0.0,0.0
r0038_c0696,48.1712536,2.8783808,residential,11,0.0,0.0,3.8,1.2,1997.0,18,0.556,1.4932,0.0,0.0,0.0
r0038_c0697,48.1712536,2.8804327,residential,15,0.0,0.0,4.1,1.2,1871.0,31,0.484,0.9992,0.0,0.0,0.0
r0038_c0698,48.1712536,2.8824846,residential,4,0.0,0.0,4.4,1.3,1999.0,4,1.0,-0.0,0.0,0.0,0.0
r0038_c0703,48.1712536,2.8927443,industrial,3,0.0,0.0,4.1,1.0,,5,0.0,0.971,0.0,0.0,0.0
r0038_c0714,48.1712536,2.9153157,residential,8,0.0,0.0,3.8,1.1,1939.0,18,0.444,1.5466,0.0,0.0,0.0
r0039_c0585,48.1726049,2.6506155,residential,6,44.44,0.0,3.5,1.1,1866.0,24,0.25,1.5343,0.0,0.0,0.0
r0039_c0586,48.1726049,2.6526675,residential,4,0.0,0.0,3.2,1.0,2010.0,16,0.25,1.1216,0.0,0.0,0.0
r0039_c0611,48.1726049,2.703966,commercial,6,0.0,0.0,3.7,1.1,,9,0.111,1.3516,0.0,0.0,0.0
r0039_c0612,48.1726049,2.7060179,commercial,4,0.0,0.0,3.4,1.0,2012.0,4,0.0,-0.0,0.0,0.0,0.0
r0039_c0625,48.1726049,2.7326931,residential,3,0.0,0.0,3.5,1.0,,3,0.667,0.9183,0.0,0.0,0.0
r0039_c0627,48.1726049,2.736797,residential,44,0.0,0.0,4.0,1.3,1868.0,73,0.575,1.1575,0.0,0.0,0.0
r0039_c0628,48.1726049,2.7388489,residential,25,0.0,0.0,3.2,1.2,1899.0,41,0.61,0.965,0.0,0.0,0.0
r0039_c0632,48.1726049,2.7470567,residential,5,0.0,0.0,4.2,1.2,1894.0,8,0.375,1.8113,0.0,0.0,0.0
r0039_c0693,48.1726049,2.8722249,commercial,9,88.89,0.0,3.2,1.2,1860.0,13,0.231,2.4116,0.0,0.0,0.0
r0039_c0694,48.1726049,2.8742769,commercial,5,177.78,0.0,3.7,1.2,2002.0,8,0.25,1.9056,0.0,0.0,0.0
r0039_c0695,48.1726049,2.8763288,residential,21,0.0,0.0,3.2,1.2,1939.0,44,0.432,1.2151,0.0,0.0,0.0
r0039_c0696,48.1726049,2.8783808,residential,19,0.0,0.0,3.4,1.2,1981.0,33,0.485,1.3457,0.0,0.0,0.0
r0039_c0697,48.1726049,2.8804327,residential,8,0.0,0.0,3.4,1.0,1863.0,18,0.444,1.4932,0.0,0.0,0.0
r0039_c0698,48.1726049,2.8824846,residential,6,0.0,0.0,3.8,1.4,2006.0,8,0.625,1.2988,0.0,0.0,0.0
r0040_c0626,48.1739563,2.734745,residential,8,0.0,0.0,4.0,1.4,1890.0,18,0.444,0.9911,0.0,0.0,0.0
r0040_c0627,48.1739563,2.736797,residential,17,0.0,0.0,3.9,1.2,1861.0,51,0.314,1.0259,0.0,0.0,0.0
r0040_c0628,48.1739563,2.7388489,residential,5,0.0,0.0,3.6,1.2,1976.0,7,0.714,0.8631,0.0,0.0,0.0
r0040_c0629,48.1739563,2.7409009,residential,4,0.0,0.0,2.4,1.0,1990.0,5,0.4,1.9219,0.0,0.0,0.0
r0040_c0630,48.1739563,2.7429528,industrial,4,0.0,0.0,3.4,1.0,1996.0,6,0.167,1.9183,0.0,0.0,0.0
r0040_c0631,48.1739563,2.7450047,residential,7,0.0,0.0,4.2,1.1,1902.0,13,0.308,1.7381,0.0,0.0,0.0
r0040_c0632,48.1739563,2.7470567,residential,24,44.44,0.0,5.1,1.4,1957.0,31,0.516,1.9295,0.0,0.0,0.0
r0040_c0692,48.1739563,2.870173,residential,6,0.0,0.0,3.0,1.2,1989.0,9,0.444,1.5305,0.0,0.0,0.0
r0040_c0693,48.1739563,2.8722249,commercial,25,88.89,0.0,4.2,1.4,1870.0,33,0.273,1.7216,0.0,0.0,0.0
r0040_c0694,48.1739563,2.8742769,residential,15,44.44,0.0,3.5,1.2,1902.0,25,0.44,1.4729,0.0,0.0,0.0
r0040_c0695,48.1739563,2.8763288,residential,18,0.0,0.0,3.6,1.2,1976.0,27,0.63,1.1247,0.0,0.0,0.0
r0040_c0696,48.1739563,2.8783808,residential,3,0.0,0.0,3.5,1.0,1990.0,3,0.667,0.9183,0.0,0.0,0.0
r0040_c0707,48.1739563,2.9009521,industrial,3,0.0,0.0,3.7,1.0,1973.0,7,0.0,0.9852,0.0,0.0,0.0
r0041_c0611,48.1753076,2.703966,commercial,6,0.0,0.0,5.6,1.3,1910.0,7,0.0,1.1488,0.0,0.0,0.0
r0041_c0612,48.1753076,2.7060179,commercial,4,0.0,0.0,5.0,1.6,1943.0,4,0.0,0.8113,0.0,0.0,0.0
r0041_c0626,48.1753076,2.734745,residential,13,0.0,0.0,3.4,1.2,1878.0,24,0.458,1.3305,0.0,0.0,0.0
r0041_c0627,48.1753076,2.736797,residential,19,0.0,0.0,4.1,1.4,1856.0,27,0.667,1.086,0.0,0.0,0.0
r0041_c0629,48.1753076,2.7409009,residential,5,0.0,0.0,4.0,1.2,1988.0,5,1.0,0.971,0.0,0.0,0.0
r0041_c0630,48.1753076,2.7429528,industrial,6,0.0,0.0,4.1,1.1,1988.0,6,0.333,1.4591,0.0,0.0,0.0
r0041_c0631,48.1753076,2.7450047,residential,18,0.0,0.0,4.2,1.2,1920.0,32,0.5,1.3343,0.0,0.0,0.0
