cell_id,cell_lat,cell_lon,zone_type,cell_building_count
r0048_c0524,48.1847671,2.5254473,residential,34
r0048_c0525,48.1847671,2.5274992,commercial,58
r0048_c0526,48.1847671,2.5295511,residential,19
r0048_c0594,48.1847671,2.669083,residential,16
r0048_c0595,48.1847671,2.6711349,residential,22
r0048_c0596,48.1847671,2.6731869,residential,21
r0048_c0597,48.1847671,2.6752388,residential,17
r0048_c0598,48.1847671,2.6772907,residential,13
r0048_c0623,48.1847671,2.7285892,residential,43
r0048_c0624,48.1847671,2.7306412,residential,54
r0048_c0625,48.1847671,2.7326931,commercial,61
r0048_c0626,48.1847671,2.734745,commercial,72
r0048_c0627,48.1847671,2.736797,residential,25
r0048_c0628,48.1847671,2.7388489,residential,22
r0048_c0629,48.1847671,2.7409009,residential,29
r0048_c0630,48.1847671,2.7429528,residential,16
r0048_c0631,48.1847671,2.7450047,residential,13
r0048_c0632,48.1847671,2.7470567,residential,10
r0048_c0633,48.1847671,2.7491086,residential,9
r0048_c0644,48.1847671,2.7716799,residential,6
r0048_c0645,48.1847671,2.7737319,residential,9
r0048_c0687,48.1847671,2.8599133,commercial,3
r0048_c0708,48.1847671,2.903004,residential,5
r0049_c0524,48.1861184,2.5254473,commercial,5
r0049_c0525,48.1861184,2.5274992,residential,28
r0049_c0526,48.1861184,2.5295511,commercial,20
r0049_c0535,48.1861184,2.5480186,industrial,6
r0049_c0574,48.1861184,2.6280442,residential,5
r0049_c0622,48.1861184,2.7265373,residential,8
r0049_c0623,48.1861184,2.7285892,residential,17
r0049_c0624,48.1861184,2.7306412,residential,29
r0049_c0625,48.1861184,2.7326931,residential,54
r0049_c0626,48.1861184,2.734745,residential,28
r0049_c0627,48.1861184,2.736797,residential,24
r0049_c0629,48.1861184,2.7409009,residential,19
r0049_c0630,48.1861184,2.7429528,residential,6
r0049_c0633,48.1861184,2.7491086,residential,11
r0049_c0634,48.1861184,2.7511606,residential,27
r0049_c0635,48.1861184,2.7532125,residential,25
r0049_c0636,48.1861184,2.7552644,residential,4
r0049_c0644,48.1861184,2.7716799,residential,9
r0049_c0645,48.1861184,2.7737319,residential,6
r0049_c0646,48.1861184,2.7757838,residential,5
r0049_c0647,48.1861184,2.7778358,residential,6
r0049_c0667,48.1861184,2.8188745,residential,3
r0050_c0526,48.1874698,2.5295511,residential,5
r0050_c0534,48.1874698,2.5459667,residential,7
r0050_c0535,48.1874698,2.5480186,commercial,41
r0050_c0536,48.1874698,2.5500705,residential,23
r0050_c0556,48.1874698,2.5911093,residential,11
r0050_c0572,48.1874698,2.6239403,residential,14
r0050_c0573,48.1874698,2.6259923,commercial,24
r0050_c0574,48.1874698,2.6280442,residential,7
r0050_c0621,48.1874698,2.7244853,residential,11
r0050_c0623,48.1874698,2.7285892,residential,29
r0050_c0624,48.1874698,2.7306412,residential,24
r0050_c0625,48.1874698,2.7326931,residential,6
r0050_c0626,48.1874698,2.734745,residential,12
r0050_c0627,48.1874698,2.736797,residential,5
r0050_c0628,48.1874698,2.7388489,residential,4
r0050_c0629,48.1874698,2.7409009,residential,36
r0050_c0634,48.1874698,2.7511606,residential,21
r0050_c0635,48.1874698,2.7532125,residential,21
r0050_c0636,48.1874698,2.7552644,residential,30
r0050_c0637,48.1874698,2.7573164,residential,10
r0050_c0645,48.1874698,2.7737319,residential,14
r0050_c0646,48.1874698,2.7757838,residential,13
r0051_c0535,48.1888211,2.5480186,residential,23
r0051_c0536,48.1888211,2.5500705,commercial,12
r0051_c0556,48.1888211,2.5911093,residential,21
r0051_c0572,48.1888211,2.6239403,residential,4
r0051_c0573,48.1888211,2.6259923,commercial,31
r0051_c0622,48.1888211,2.7265373,residential,16
r0051_c0623,48.1888211,2.7285892,residential,25
r0051_c0624,48.1888211,2.7306412,residential,12
r0051_c0625,48.1888211,2.7326931,residential,11
r0051_c0626,48.1888211,2.734745,residential,24
r0051_c0627,48.1888211,2.736797,residential,11
r0051_c0628,48.1888211,2.7388489,residential,10
r0051_c0629,48.1888211,2.7409009,residential,10
r0051_c0634,48.1888211,2.7511606,residential,3
r0051_c0635,48.1888211,2.7532125,residential,39
r0051_c0636,48.1888211,2.7552644,residential,33
r0051_c0637,48.1888211,2.7573164,residential,26
r0051_c0638,48.1888211,2.7593683,residential,9
r0051_c0646,48.1888211,2.7757838,residential,9
r0052_c0556,48.1901725,2.5911093,residential,11
r0052_c0621,48.1901725,2.7244853,residential,9
r0052_c0622,48.1901725,2.7265373,residential,13
r0052_c0623,48.1901725,2.7285892,residential,10
r0052_c0626,48.1901725,2.734745,residential,18
r0052_c0627,48.1901725,2.736797,residential,19
r0052_c0635,48.1901725,2.7532125,residential,5
r0052_c0636,48.1901725,2.7552644,residential,27
r0052_c0637,48.1901725,2.7573164,residential,12
r0053_c0534,48.1915238,2.5459667,commercial,8
r0053_c0556,48.1915238,2.5911093,industrial,12
r0053_c0557,48.1915238,2.5931613,residential,3
r0053_c0581,48.1915238,2.6424078,residential,4
r0053_c0621,48.1915238,2.7244853,residential,11
r0053_c0622,48.1915238,2.7265373,residential,14
r0053_c0623,48.1915238,2.7285892,industrial,3
r0053_c0624,48.1915238,2.7306412,residential,3
r0053_c0674,48.1915238,2.8332381,residential,10
r0054_c0528,48.1928752,2.533655,residential,14
r0054_c0529,48.1928752,2.535707,residential,18
r0054_c0583,48.1928752,2.6465117,industrial,4
r0054_c0621,48.1928752,2.7244853,residential,19
r0054_c0674,48.1928752,2.8332381,residential,3
r0055_c0587,48.1942265,2.6547194,residential,14
r0055_c0588,48.1942265,2.6567714,residential,26
r0055_c0589,48.1942265,2.6588233,industrial,3
r0055_c0620,48.1942265,2.7224334,residential,23
r0055_c0621,48.1942265,2.7244853,residential,9
r0055_c0705,48.1942265,2.8968482,residential,5
r0055_c0706,48.1942265,2.8989002,residential,5
r0056_c0588,48.1955779,2.6567714,commercial,20
r0056_c0589,48.1955779,2.6588233,commercial,27
r0056_c0601,48.1955779,2.6834466,residential,18
r0056_c0602,48.1955779,2.6854985,residential,8
r0056_c0625,48.1955779,2.7326931,industrial,6
r0056_c0707,48.1955779,2.9009521,residential,6
r0057_c0588,48.1969292,2.6567714,residential,28
r0057_c0589,48.1969292,2.6588233,commercial,20
r0057_c0602,48.1969292,2.6854985,residential,8
r0057_c0617,48.1969292,2.7162776,industrial,7
r0057_c0620,48.1969292,2.7224334,residential,3
r0057_c0625,48.1969292,2.7326931,industrial,3
r0057_c0664,48.1969292,2.8127187,industrial,4
r0057_c0670,48.1969292,2.8250304,residential,5
r0057_c0729,48.1969292,2.9460948,residential,9
r0057_c0730,48.1969292,2.9481467,residential,14
r0057_c0731,48.1969292,2.9501986,residential,6
r0058_c0548,48.1982806,2.5746938,residential,8
r0058_c0588,48.1982806,2.6567714,residential,11
r0058_c0589,48.1982806,2.6588233,residential,21
r0058_c0609,48.1982806,2.6998621,residential,10
r0058_c0610,48.1982806,2.701914,residential,14
r0058_c0617,48.1982806,2.7162776,residential,3
r0058_c0621,48.1982806,2.7244853,residential,10
r0058_c0630,48.1982806,2.7429528,residential,5
r0058_c0667,48.1982806,2.8188745,residential,13
r0058_c0668,48.1982806,2.8209265,residential,8
r0058_c0669,48.1982806,2.8229784,residential,5
r0058_c0684,48.1982806,2.8537575,residential,3
r0058_c0730,48.1982806,2.9481467,residential,7
r0058_c0731,48.1982806,2.9501986,residential,7
r0059_c0548,48.1996319,2.5746938,residential,8
r0059_c0549,48.1996319,2.5767457,residential,8
r0059_c0589,48.1996319,2.6588233,industrial,3
r0059_c0610,48.1996319,2.701914,residential,11
r0059_c0628,48.1996319,2.7388489,residential,20
r0059_c0629,48.1996319,2.7409009,residential,6
r0059_c0630,48.1996319,2.7429528,residential,8
r0059_c0666,48.1996319,2.8168226,residential,11
r0059_c0667,48.1996319,2.8188745,residential,11
r0059_c0668,48.1996319,2.8209265,residential,36
r0059_c0669,48.1996319,2.8229784,commercial,10
r0059_c0677,48.1996319,2.8393939,residential,6
r0059_c0678,48.1996319,2.8414459,residential,3
r0059_c0710,48.1996319,2.9071079,residential,11
r0059_c0711,48.1996319,2.9091599,residential,3
r0059_c0728,48.1996319,2.9440428,industrial,3
r0060_c0534,48.2009833,2.5459667,commercial,4
r0060_c0535,48.2009833,2.5480186,residential,25
r0060_c0536,48.2009833,2.5500705,residential,13
r0060_c0611,48.2009833,2.703966,residential,24
r0060_c0615,48.2009833,2.7121737,residential,5
r0060_c0616,48.2009833,2.7142257,residential,11
r0060_c0620,48.2009833,2.7224334,residential,3
r0060_c0626,48.2009833,2.734745,residential,4
r0060_c0627,48.2009833,2.736797,residential,28
r0060_c0628,48.2009833,2.7388489,residential,17
r0060_c0629,48.2009833,2.7409009,residential,7
r0060_c0649,48.2009833,2.7819396,residential,3
r0060_c0666,48.2009833,2.8168226,residential,5
r0060_c0668,48.2009833,2.8209265,residential,6
r0060_c0678,48.2009833,2.8414459,residential,4
r0060_c0710,48.2009833,2.9071079,residential,4
r0060_c0711,48.2009833,2.9091599,residential,4
r0060_c0712,48.2009833,2.9112118,residential,27
r0060_c0725,48.2009833,2.937887,industrial,7
r0061_c0534,48.2023346,2.5459667,commercial,40
r0061_c0535,48.2023346,2.5480186,commercial,64
r0061_c0536,48.2023346,2.5500705,residential,9
r0061_c0565,48.2023346,2.6095768,residential,14
r0061_c0611,48.2023346,2.703966,residential,23
r0061_c0612,48.2023346,2.7060179,residential,5
r0061_c0619,48.2023346,2.7203815,residential,3
r0061_c0627,48.2023346,2.736797,residential,11
r0061_c0628,48.2023346,2.7388489,residential,12
r0061_c0649,48.2023346,2.7819396,residential,5
r0061_c0650,48.2023346,2.7839916,residential,3
r0061_c0679,48.2023346,2.8434978,residential,5
r0061_c0680,48.2023346,2.8455497,residential,5
r0061_c0707,48.2023346,2.9009521,industrial,4
r0061_c0709,48.2023346,2.905056,residential,4
r0061_c0710,48.2023346,2.9071079,residential,4
r0061_c0712,48.2023346,2.9112118,residential,3
r0061_c0726,48.2023346,2.9399389,residential,9
r0062_c0534,48.203686,2.5459667,residential,24
r0062_c0535,48.203686,2.5480186,commercial,17
r0062_c0564,48.203686,2.6075248,residential,5
r0062_c0565,48.203686,2.6095768,residential,14
r0062_c0566,48.203686,2.6116287,residential,5
r0062_c0593,48.203686,2.6670311,residential,21
r0062_c0594,48.203686,2.669083,residential,10
r0062_c0595,48.203686,2.6711349,residential,5
r0062_c0611,48.203686,2.703966,residential,5
r0062_c0612,48.203686,2.7060179,residential,27
r0062_c0616,48.203686,2.7142257,residential,3
r0062_c0617,48.203686,2.7162776,residential,4
r0062_c0620,48.203686,2.7224334,industrial,3
r0062_c0648,48.203686,2.7798877,residential,7
r0062_c0649,48.203686,2.7819396,residential,5
r0062_c0679,48.203686,2.8434978,residential,7
r0062_c0698,48.203686,2.8824846,residential,3
r0062_c0709,48.203686,2.905056,residential,3
r0062_c0710,48.203686,2.9071079,residential,5
r0062_c0711,48.203686,2.9091599,residential,16
r0062_c0712,48.203686,2.9112118,residential,9
r0062_c0726,48.203686,2.9399389,residential,3
r0062_c0727,48.203686,2.9419909,residential,6
r0062_c0728,48.203686,2.9440428,residential,5
r0063_c0593,48.2050373,2.6670311,residential,4
r0063_c0594,48.2050373,2.669083,residential,13
r0063_c0595,48.2050373,2.6711349,residential,5
r0063_c0602,48.2050373,2.6854985,residential,15
r0063_c0603,48.2050373,2.6875504,residential,19
r0063_c0604,48.2050373,2.6896024,residential,14
r0063_c0605,48.2050373,2.6916543,residential,5
r0063_c0616,48.2050373,2.7142257,industrial,4
r0063_c0618,48.2050373,2.7183295,residential,6
r0063_c0619,48.2050373,2.7203815,residential,3
r0063_c0626,48.2050373,2.734745,residential,6
r0063_c0648,48.2050373,2.7798877,residential,13
r0063_c0649,48.2050373,2.7819396,residential,17
r0063_c0650,48.2050373,2.7839916,residential,5
r0063_c0659,48.2050373,2.802459,residential,11
r0063_c0683,48.2050373,2.8517056,residential,6
r0063_c0684,48.2050373,2.8537575,residential,12
r0063_c0710,48.2050373,2.9071079,residential,6
r0063_c0711,48.2050373,2.9091599,residential,11
r0063_c0712,48.2050373,2.9112118,residential,6
r0063_c0726,48.2050373,2.9399389,residential,6
r0063_c0727,48.2050373,2.9419909,residential,16
r0063_c0728,48.2050373,2.9440428,residential,4
r0064_c0602,48.2063887,2.6854985,residential,13
r0064_c0603,48.2063887,2.6875504,residential,4
r0064_c0604,48.2063887,2.6896024,residential,14
r0064_c0605,48.2063887,2.6916543,residential,28
r0064_c0606,48.2063887,2.6937063,residential,19
r0064_c0610,48.2063887,2.701914,residential,5
r0064_c0611,48.2063887,2.703966,residential,4
r0064_c0616,48.2063887,2.7142257,residential,3
r0064_c0619,48.2063887,2.7203815,residential,3
r0064_c0625,48.2063887,2.7326931,residential,4
r0064_c0637,48.2063887,2.7573164,industrial,3
r0064_c0647,48.2063887,2.7778358,industrial,3
r0064_c0648,48.2063887,2.7798877,residential,24
r0064_c0649,48.2063887,2.7819396,residential,19
r0064_c0684,48.2063887,2.8537575,residential,3
r0064_c0711,48.2063887,2.9091599,residential,5
r0064_c0712,48.2063887,2.9112118,residential,4
r0064_c0713,48.2063887,2.9132637,residential,4
r0064_c0724,48.2063887,2.9358351,residential,6
r0064_c0725,48.2063887,2.937887,residential,21
r0064_c0726,48.2063887,2.9399389,residential,11
r0064_c0727,48.2063887,2.9419909,commercial,5
r0065_c0591,48.20774,2.6629272,residential,19
r0065_c0592,48.20774,2.6649791,residential,7
r0065_c0593,48.20774,2.6670311,residential,3
r0065_c0604,48.20774,2.6896024,residential,6
r0065_c0605,48.20774,2.6916543,residential,11
r0065_c0610,48.20774,2.701914,residential,10
r0065_c0611,48.20774,2.703966,residential,6
r0065_c0618,48.20774,2.7183295,residential,14
r0065_c0619,48.20774,2.7203815,residential,9
r0065_c0647,48.20774,2.7778358,residential,17
r0065_c0648,48.20774,2.7798877,residential,4
r0065_c0709,48.20774,2.905056,residential,4
r0065_c0726,48.20774,2.9399389,residential,19
r0065_c0727,48.20774,2.9419909,commercial,14
r0065_c0748,48.20774,2.9850816,residential,3
r0066_c0592,48.2090914,2.6649791,residential,8
r0066_c0610,48.2090914,2.701914,residential,17
r0066_c0614,48.2090914,2.7101218,residential,3
r0066_c0615,48.2090914,2.7121737,residential,10
r0066_c0618,48.2090914,2.7183295,industrial,3
r0066_c0646,48.2090914,2.7757838,residential,3
r0066_c0647,48.2090914,2.7778358,residential,33
r0066_c0725,48.2090914,2.937887,residential,10
r0066_c0726,48.2090914,2.9399389,industrial,16
r0066_c0727,48.2090914,2.9419909,residential,10
r0066_c0741,48.2090914,2.970718,residential,4
r0066_c0742,48.2090914,2.97277,commercial,4
r0066_c0749,48.2090914,2.9871335,residential,4
r0067_c0609,48.2104427,2.6998621,residential,11
r0067_c0610,48.2104427,2.701914,residential,9
r0067_c0615,48.2104427,2.7121737,residential,7
r0067_c0618,48.2104427,2.7183295,residential,5
r0067_c0646,48.2104427,2.7757838,residential,7
r0067_c0647,48.2104427,2.7778358,residential,12
r0067_c0670,48.2104427,2.8250304,residential,5
r0067_c0671,48.2104427,2.8270823,industrial,4
r0067_c0683,48.2104427,2.8517056,residential,5
r0067_c0684,48.2104427,2.8537575,residential,5
r0067_c0725,48.2104427,2.937887,residential,9
r0067_c0726,48.2104427,2.9399389,residential,9
r0067_c0727,48.2104427,2.9419909,residential,4
r0068_c0572,48.2117941,2.6239403,residential,9
r0068_c0573,48.2117941,2.6259923,residential,3
r0068_c0614,48.2117941,2.7101218,residential,3
r0068_c0617,48.2117941,2.7162776,residential,4
r0068_c0619,48.2117941,2.7203815,residential,3
r0068_c0669,48.2117941,2.8229784,residential,8
r0068_c0670,48.2117941,2.8250304,residential,32
r0068_c0671,48.2117941,2.8270823,residential,20
r0068_c0684,48.2117941,2.8537575,residential,7
r0069_c0565,48.2131454,2.6095768,residential,21
r0069_c0566,48.2131454,2.6116287,residential,21
r0069_c0572,48.2131454,2.6239403,residential,5
r0069_c0616,48.2131454,2.7142257,residential,9
r0069_c0617,48.2131454,2.7162776,residential,7
r0069_c0618,48.2131454,2.7183295,residential,8
r0069_c0669,48.2131454,2.8229784,residential,21
r0069_c0670,48.2131454,2.8250304,residential,4
r0069_c0671,48.2131454,2.8270823,residential,26
r0069_c0672,48.2131454,2.8291342,residential,4
r0070_c0564,48.2144968,2.6075248,residential,5
r0070_c0565,48.2144968,2.6095768,residential,42
r0070_c0566,48.2144968,2.6116287,residential,24
r0070_c0616,48.2144968,2.7142257,residential,11
r0070_c0617,48.2144968,2.7162776,residential,4
r0070_c0668,48.2144968,2.8209265,residential,17
r0070_c0669,48.2144968,2.8229784,residential,25
r0070_c0671,48.2144968,2.8270823,residential,3
r0070_c0672,48.2144968,2.8291342,residential,18
r0071_c0541,48.2158481,2.5603302,industrial,3
r0071_c0562,48.2158481,2.6034209,residential,4
r0071_c0563,48.2158481,2.6054729,residential,17
r0071_c0564,48.2158481,2.6075248,residential,30
r0071_c0565,48.2158481,2.6095768,residential,30
r0071_c0566,48.2158481,2.6116287,residential,18
r0071_c0614,48.2158481,2.7101218,residential,3
r0071_c0616,48.2158481,2.7142257,residential,14
r0071_c0617,48.2158481,2.7162776,residential,14
r0071_c0618,48.2158481,2.7183295,residential,5
r0071_c0619,48.2158481,2.7203815,residential,6
r0071_c0620,48.2158481,2.7224334,residential,3
r0071_c0668,48.2158481,2.8209265,residential,8
r0071_c0669,48.2158481,2.8229784,residential,4
r0072_c0540,48.2171995,2.5582783,residential,13
r0072_c0541,48.2171995,2.5603302,commercial,28
r0072_c0542,48.2171995,2.5623822,commercial,20
r0072_c0563,48.2171995,2.6054729,residential,22
r0072_c0564,48.2171995,2.6075248,residential,15
r0072_c0566,48.2171995,2.6116287,residential,8
r0072_c0616,48.2171995,2.7142257,residential,5
r0072_c0712,48.2171995,2.9112118,residential,13
r0072_c0713,48.2171995,2.9132637,residential,9
r0072_c0751,48.2171995,2.9912374,residential,3
r0072_c0752,48.2171995,2.9932893,residential,5
r0073_c0541,48.2185508,2.5603302,residential,14
r0073_c0542,48.2185508,2.5623822,residential,19
r0073_c0563,48.2185508,2.6054729,residential,4
r0073_c0564,48.2185508,2.6075248,residential,4
r0073_c0615,48.2185508,2.7121737,residential,4
r0073_c0616,48.2185508,2.7142257,residential,18
r0073_c0659,48.2185508,2.802459,residential,9
r0073_c0660,48.2185508,2.804511,residential,5
r0073_c0696,48.2185508,2.8783808,residential,4
r0074_c0563,48.2199022,2.6054729,residential,3
r0074_c0615,48.2199022,2.7121737,residential,6
r0074_c0616,48.2199022,2.7142257,residential,8
r0074_c0640,48.2199022,2.7634722,industrial,3
r0074_c0641,48.2199022,2.7655241,industrial,4
r0074_c0658,48.2199022,2.8004071,residential,16
r0074_c0659,48.2199022,2.802459,residential,9
r0074_c0660,48.2199022,2.804511,residential,3
r0074_c0695,48.2199022,2.8763288,residential,5
r0074_c0696,48.2199022,2.8783808,residential,5
r0074_c0737,48.2199022,2.9625103,residential,5
r0075_c0615,48.2212536,2.7121737,residential,12
r0075_c0616,48.2212536,2.7142257,residential,5
r0075_c0627,48.2212536,2.736797,industrial,4
r0075_c0632,48.2212536,2.7470567,residential,3
r0075_c0640,48.2212536,2.7634722,industrial,3
r0075_c0641,48.2212536,2.7655241,residential,4
r0075_c0647,48.2212536,2.7778358,residential,16
r0075_c0649,48.2212536,2.7819396,residential,9
r0075_c0655,48.2212536,2.7942513,residential,6
r0075_c0656,48.2212536,2.7963032,residential,10
r0075_c0657,48.2212536,2.7983551,residential,10
r0075_c0695,48.2212536,2.8763288,residential,9
r0075_c0699,48.2212536,2.8845366,residential,5
r0075_c0737,48.2212536,2.9625103,industrial,3
r0076_c0615,48.2226049,2.7121737,residential,9
r0076_c0616,48.2226049,2.7142257,residential,4
r0076_c0617,48.2226049,2.7162776,residential,4
r0076_c0628,48.2226049,2.7388489,residential,10
r0076_c0629,48.2226049,2.7409009,residential,7
