city,cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,shop_density_km2,office_density,road_density_primary,transit_stop_density,intersection_density,nightlife_density
Chicago,r0241_c0055,41.9747174,-87.8397652,Residential,10,44.44,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0056,41.9747174,-87.8379493,Residential,11,177.78,0.0,,,,,-0.0,0.0,0.0,0.0,88.89,44.44,0.0
Chicago,r0241_c0059,41.9747174,-87.8325017,Residential,18,88.89,0.0,,,,,0.3228,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0241_c0060,41.9747174,-87.8306858,Residential,22,0.0,0.0,,,,,1.105,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0061,41.9747174,-87.8288699,Residential,15,0.0,0.0,,,,,0.8684,0.0,0.0,0.0,0.0,88.89,0.0
Chicago,r0241_c0062,41.9747174,-87.8270541,Residential,7,133.33,0.0,,,,,1.0613,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0241_c0063,41.9747174,-87.8252382,Residential,7,88.89,0.0,,,,,1.0613,0.0,0.0,0.0,0.0,444.44,0.0
Chicago,r0241_c0064,41.9747174,-87.8234223,Residential,36,0.0,0.0,,,,,1.0985,0.0,0.0,0.0,0.0,177.78,0.0
Chicago,r0241_c0065,41.9747174,-87.8216065,Residential,32,0.0,0.0,,,,,1.7169,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0241_c0066,41.9747174,-87.8197906,Residential,29,0.0,0.0,,,,,1.6352,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0241_c0067,41.9747174,-87.8179747,Residential,27,0.0,0.0,,,,,2.2807,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0241_c0068,41.9747174,-87.8161588,Residential,26,0.0,0.0,,,,,1.4337,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0241_c0069,41.9747174,-87.814343,Residential,28,0.0,0.0,,,,,1.6247,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0241_c0070,41.9747174,-87.8125271,Residential,14,88.89,0.0,,,,,1.9016,0.0,0.0,0.0,0.0,88.89,0.0
Chicago,r0241_c0073,41.9747174,-87.8070795,Commercial,12,355.56,0.125,,,,,1.5219,88.89,0.0,0.0,88.89,222.22,0.0
Chicago,r0241_c0074,41.9747174,-87.8052636,Residential,22,0.0,0.0,,,,,1.942,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0241_c0075,41.9747174,-87.8034477,Residential,27,88.89,0.0,,,,,1.0892,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0076,41.9747174,-87.8016319,Residential,45,0.0,0.0,,,,,1.693,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0077,41.9747174,-87.799816,Residential,50,0.0,0.0,,,,,1.7697,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0078,41.9747174,-87.7980001,Residential,51,0.0,0.0,,,,,1.5438,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0079,41.9747174,-87.7961843,Residential,53,0.0,0.0,,,,,1.4045,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0080,41.9747174,-87.7943684,Residential,49,0.0,0.0,,,,,1.5992,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0081,41.9747174,-87.7925525,Residential,44,0.0,0.0,,,,,1.2677,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0082,41.9747174,-87.7907366,Residential,38,0.0,0.0,,,,,1.2435,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0083,41.9747174,-87.7889208,Residential,44,0.0,0.0,,,,,1.2055,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0084,41.9747174,-87.7871049,Residential,36,0.0,0.0,,,,,2.0178,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0085,41.9747174,-87.785289,Residential,37,0.0,0.0,,,,,2.1761,0.0,0.0,0.0,44.44,0.0,0.0
Chicago,r0241_c0086,41.9747174,-87.7834732,Residential,44,44.44,0.0,,,,,2.3379,0.0,0.0,0.0,88.89,44.44,0.0
Chicago,r0241_c0087,41.9747174,-87.7816573,Residential,39,88.89,0.0,,,,,1.371,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0241_c0088,41.9747174,-87.7798414,Residential,39,0.0,0.0,,,,,2.7773,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0089,41.9747174,-87.7780255,Residential,44,0.0,0.0,,,,,2.3393,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0090,41.9747174,-87.7762097,Residential,42,0.0,0.0,,,,,1.4803,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0091,41.9747174,-87.7743938,Residential,42,0.0,0.0,,,,,1.6993,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0092,41.9747174,-87.7725779,Residential,39,0.0,0.0,,,,,1.8751,0.0,0.0,0.0,0.0,88.89,0.0
Chicago,r0241_c0093,41.9747174,-87.7707621,Residential,17,0.0,0.0,,,,,1.8192,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0094,41.9747174,-87.7689462,Commercial,7,177.78,0.0,,,,,1.7925,88.89,0.0,0.0,0.0,177.78,0.0
Chicago,r0241_c0095,41.9747174,-87.7671303,Commercial,14,177.78,0.0,,,,,2.4997,88.89,0.0,0.0,133.33,222.22,0.0
Chicago,r0241_c0096,41.9747174,-87.7653145,Residential,30,44.44,0.0,,,,,2.4691,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0241_c0097,41.9747174,-87.7634986,Residential,35,0.0,0.0,,,,,1.958,0.0,0.0,0.0,88.89,177.78,0.0
Chicago,r0241_c0098,41.9747174,-87.7616827,Residential,37,0.0,0.0,,,,,2.2449,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0099,41.9747174,-87.7598668,Residential,26,0.0,0.0,,,,,2.2834,0.0,0.0,0.0,88.89,0.0,0.0
Chicago,r0241_c0100,41.9747174,-87.758051,Residential,31,0.0,0.0,,,,,1.7657,0.0,0.0,0.0,88.89,44.44,0.0
Chicago,r0241_c0101,41.9747174,-87.7562351,Residential,43,0.0,0.0,,,,,1.6056,0.0,0.0,0.0,44.44,0.0,0.0
Chicago,r0241_c0102,41.9747174,-87.7544192,Residential,36,0.0,0.0,,,,,2.6155,0.0,0.0,0.0,44.44,133.33,0.0
Chicago,r0241_c0103,41.9747174,-87.7526034,Residential,44,133.33,0.3333,,,,,2.6754,0.0,0.0,0.0,0.0,88.89,44.44
Chicago,r0241_c0104,41.9747174,-87.7507875,Residential,59,0.0,0.0,,,,,2.9456,0.0,0.0,0.0,88.89,0.0,0.0
Chicago,r0241_c0105,41.9747174,-87.7489716,Residential,25,133.33,0.0,,,,,2.1239,44.44,0.0,0.0,133.33,44.44,0.0
Chicago,r0241_c0106,41.9747174,-87.7471557,Residential,16,355.56,0.5,,,,,2.1887,44.44,0.0,0.0,133.33,177.78,0.0
Chicago,r0241_c0108,41.9747174,-87.743524,Residential,13,755.56,0.0,,,,,-0.0,133.33,0.0,0.0,44.44,311.11,0.0
Chicago,r0241_c0109,41.9747174,-87.7417081,Residential,45,133.33,0.0,,,,,1.5014,0.0,0.0,0.0,44.44,44.44,0.0
Chicago,r0241_c0110,41.9747174,-87.7398923,Residential,33,44.44,0.0,,,,,0.7982,0.0,0.0,0.0,44.44,44.44,0.0
Chicago,r0241_c0111,41.9747174,-87.7380764,Residential,48,88.89,0.0,,,,,0.927,0.0,0.0,0.0,88.89,44.44,0.0
Chicago,r0241_c0112,41.9747174,-87.7362605,Residential,32,44.44,0.0,,,,,1.7638,0.0,0.0,0.0,44.44,0.0,0.0
Chicago,r0241_c0113,41.9747174,-87.7344446,Residential,46,88.89,0.0,,,,,1.1568,0.0,0.0,0.0,88.89,44.44,0.0
Chicago,r0241_c0114,41.9747174,-87.7326288,Residential,16,400.0,0.0,,,,,2.25,44.44,0.0,0.0,88.89,44.44,0.0
Chicago,r0241_c0117,41.9747174,-87.7271812,Mixed-Use,3,622.22,0.0714,,,,,-0.0,44.44,44.44,0.0,266.67,222.22,0.0
Chicago,r0241_c0118,41.9747174,-87.7253653,Residential,70,0.0,0.0,,,,,1.5845,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0119,41.9747174,-87.7235494,Residential,11,755.56,0.0,,,,,2.1465,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0120,41.9747174,-87.7217335,Mixed-Use,4,133.33,0.0,,,,,1.1488,0.0,0.0,0.0,88.89,44.44,0.0
Chicago,r0241_c0121,41.9747174,-87.7199177,Residential,41,0.0,0.0,,,,,1.6137,0.0,0.0,0.0,88.89,0.0,0.0
Chicago,r0241_c0122,41.9747174,-87.7181018,Residential,50,177.78,0.0,,,,,2.3715,44.44,0.0,0.0,88.89,44.44,0.0
Chicago,r0241_c0123,41.9747174,-87.7162859,Residential,36,0.0,0.0,,,,,1.3765,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0124,41.9747174,-87.7144701,Residential,45,0.0,0.0,,,,,2.1444,0.0,0.0,0.0,44.44,0.0,0.0
Chicago,r0241_c0125,41.9747174,-87.7126542,Mixed-Use,34,177.78,0.0,,,,,1.2256,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0241_c0126,41.9747174,-87.7108383,Mixed-Use,16,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0127,41.9747174,-87.7090224,Mixed-Use,13,133.33,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0128,41.9747174,-87.7072066,Residential,66,222.22,0.0,,,,,2.1056,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0131,41.9747174,-87.701759,Mixed-Use,3,400.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0241_c0132,41.9747174,-87.6999431,Industrial,4,88.89,0.0,,,,,0.9183,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0133,41.9747174,-87.6981272,Mixed-Use,9,133.33,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,88.89,0.0
Chicago,r0241_c0134,41.9747174,-87.6963113,Residential,25,133.33,0.0,,,,,2.2638,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0241_c0135,41.9747174,-87.6944955,Residential,51,0.0,0.0,,,,,2.807,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0136,41.9747174,-87.6926796,Residential,41,177.78,0.5,,,,,3.186,0.0,0.0,0.0,88.89,133.33,0.0
Chicago,r0241_c0137,41.9747174,-87.6908637,Residential,52,44.44,0.0,,,,,3.4031,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0138,41.9747174,-87.6890479,Residential,68,44.44,1.0,,,,,3.3861,0.0,0.0,0.0,0.0,88.89,0.0
Chicago,r0241_c0139,41.9747174,-87.687232,Residential,52,0.0,0.0,,,,,2.7008,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0140,41.9747174,-87.6854161,Residential,77,0.0,0.0,,,,,2.3045,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0143,41.9747174,-87.6799685,Residential,3,311.11,0.0,,,,,0.0,0.0,0.0,0.0,177.78,0.0,0.0
Chicago,r0241_c0144,41.9747174,-87.6781526,Residential,45,0.0,0.0,,,,,2.4086,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0145,41.9747174,-87.6763368,Residential,51,0.0,0.0,,,,,2.0118,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0146,41.9747174,-87.6745209,Residential,21,0.0,0.0,,,,,2.9219,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0147,41.9747174,-87.672705,Residential,37,0.0,0.0,,,,,2.8367,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0148,41.9747174,-87.6708891,Residential,54,0.0,0.0,,,,,2.4618,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0149,41.9747174,-87.6690733,Residential,41,177.78,0.5,,,,,2.7497,0.0,0.0,0.0,0.0,133.33,0.0
Chicago,r0241_c0150,41.9747174,-87.6672574,Residential,106,400.0,0.2222,,,,,2.0282,222.22,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0151,41.9747174,-87.6654415,Residential,64,0.0,0.0,,,,,1.5759,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0241_c0152,41.9747174,-87.6636257,Residential,47,0.0,0.0,,,,,2.2516,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0153,41.9747174,-87.6618098,Residential,80,88.89,0.0,,,,,1.7345,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0154,41.9747174,-87.6599939,Residential,30,266.67,0.0,,,,,2.0832,0.0,0.0,0.0,88.89,133.33,0.0
Chicago,r0241_c0155,41.9747174,-87.658178,Residential,43,44.44,0.0,,,,,2.2713,0.0,0.0,0.0,0.0,133.33,0.0
Chicago,r0241_c0156,41.9747174,-87.6563622,Residential,75,222.22,0.4,,,,,1.4776,44.44,0.0,0.0,0.0,0.0,0.0
Chicago,r0241_c0157,41.9747174,-87.6545463,Residential,81,444.44,0.1,,,,,1.1647,133.33,0.0,0.0,44.44,88.89,44.44
Chicago,r0241_c0158,41.9747174,-87.6527304,Residential,245,133.33,0.0,,,,,1.3177,0.0,0.0,0.0,88.89,133.33,0.0
Chicago,r0242_c0051,41.9760688,-87.8470287,Residential,6,44.44,0.0,,,,,0.0,0.0,0.0,0.0,133.33,88.89,0.0
Chicago,r0242_c0052,41.9760688,-87.8452128,Residential,123,0.0,0.0,,,,,0.5233,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0053,41.9760688,-87.8433969,Residential,50,0.0,0.0,,,,,0.9367,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0054,41.9760688,-87.841581,Residential,211,0.0,0.0,,,,,1.0,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0242_c0055,41.9760688,-87.8397652,Residential,10,44.44,0.0,,,,,0.3415,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0242_c0056,41.9760688,-87.8379493,Residential,511,266.67,0.0,,,,,0.1504,44.44,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0057,41.9760688,-87.8361334,Residential,29,44.44,0.0,,,,,0.2762,0.0,0.0,0.0,88.89,0.0,0.0
Chicago,r0242_c0058,41.9760688,-87.8343176,Residential,32,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,88.89,0.0
Chicago,r0242_c0059,41.9760688,-87.8325017,Residential,7,0.0,0.0,,,,,1.0613,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0060,41.9760688,-87.8306858,Residential,8,0.0,0.0,,,,,0.8631,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0061,41.9760688,-87.8288699,Residential,9,0.0,0.0,,,,,1.0613,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0062,41.9760688,-87.8270541,Residential,6,0.0,0.0,,,,,1.1488,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0063,41.9760688,-87.8252382,Residential,6,0.0,0.0,,,,,0.5917,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0064,41.9760688,-87.8234223,Residential,37,0.0,0.0,,,,,1.7713,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0065,41.9760688,-87.8216065,Residential,36,0.0,0.0,,,,,2.0294,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0066,41.9760688,-87.8197906,Residential,32,0.0,0.0,,,,,1.4759,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0067,41.9760688,-87.8179747,Residential,51,0.0,0.0,,,,,2.156,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0068,41.9760688,-87.8161588,Residential,30,88.89,0.0,,,,,1.594,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0069,41.9760688,-87.814343,Residential,32,0.0,0.0,,,,,1.8387,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0070,41.9760688,-87.8125271,Residential,29,0.0,0.0,,,,,1.9163,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0071,41.9760688,-87.8107112,Residential,18,88.89,0.0,,,,,1.8909,44.44,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0072,41.9760688,-87.8088954,Residential,19,222.22,0.0,,,,,1.6961,133.33,0.0,0.0,0.0,44.44,0.0
Chicago,r0242_c0073,41.9760688,-87.8070795,Commercial,24,266.67,0.1667,,,,,2.2037,44.44,44.44,0.0,88.89,133.33,0.0
Chicago,r0242_c0074,41.9760688,-87.8052636,Residential,44,0.0,0.0,,,,,1.8939,0.0,0.0,0.0,0.0,88.89,0.0
Chicago,r0242_c0075,41.9760688,-87.8034477,Residential,48,0.0,0.0,,,,,1.7786,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0076,41.9760688,-87.8016319,Residential,35,0.0,0.0,,,,,1.8658,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0242_c0077,41.9760688,-87.799816,Residential,41,0.0,0.0,,,,,2.0217,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0078,41.9760688,-87.7980001,Residential,31,0.0,0.0,,,,,1.295,0.0,0.0,0.0,0.0,88.89,0.0
Chicago,r0242_c0079,41.9760688,-87.7961843,Residential,13,88.89,0.0,,,,,1.5492,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0080,41.9760688,-87.7943684,Residential,34,0.0,0.0,,,,,1.7129,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0242_c0081,41.9760688,-87.7925525,Residential,35,0.0,0.0,,,,,1.7196,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0082,41.9760688,-87.7907366,Residential,32,0.0,0.0,,,,,1.5356,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0083,41.9760688,-87.7889208,Commercial,24,266.67,0.0,,,,,2.4503,88.89,0.0,0.0,0.0,88.89,0.0
Chicago,r0242_c0084,41.9760688,-87.7871049,Commercial,22,666.67,0.2667,,,,,2.2426,177.78,0.0,0.0,266.67,355.56,0.0
Chicago,r0242_c0085,41.9760688,-87.785289,Residential,43,44.44,0.0,,,,,2.2688,0.0,0.0,0.0,44.44,355.56,0.0
Chicago,r0242_c0086,41.9760688,-87.7834732,Residential,41,44.44,0.0,,,,,2.2384,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0242_c0087,41.9760688,-87.7816573,Residential,24,44.44,0.0,,,,,1.9448,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0088,41.9760688,-87.7798414,Residential,30,44.44,0.0,,,,,2.1299,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0089,41.9760688,-87.7780255,Residential,32,88.89,0.0,,,,,1.419,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0242_c0090,41.9760688,-87.7762097,Residential,43,44.44,0.0,,,,,1.8828,0.0,0.0,0.0,0.0,88.89,0.0
Chicago,r0242_c0091,41.9760688,-87.7743938,Residential,57,0.0,0.0,,,,,2.2719,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0092,41.9760688,-87.7725779,Mixed-Use,4,0.0,0.0,,,,,1.65,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0242_c0093,41.9760688,-87.7707621,Residential,9,88.89,0.0,,,,,1.8366,0.0,0.0,0.0,0.0,88.89,0.0
Chicago,r0242_c0094,41.9760688,-87.7689462,Commercial,25,444.44,0.2,,,,,1.924,88.89,0.0,0.0,222.22,266.67,0.0
Chicago,r0242_c0095,41.9760688,-87.7671303,Residential,30,222.22,0.2,,,,,2.4089,44.44,0.0,0.0,44.44,311.11,0.0
Chicago,r0242_c0096,41.9760688,-87.7653145,Residential,42,0.0,0.0,,,,,2.3567,0.0,0.0,0.0,0.0,133.33,0.0
Chicago,r0242_c0097,41.9760688,-87.7634986,Residential,27,88.89,0.0,,,,,2.5694,0.0,0.0,0.0,0.0,88.89,0.0
Chicago,r0242_c0098,41.9760688,-87.7616827,Residential,48,0.0,0.0,,,,,1.7081,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0242_c0099,41.9760688,-87.7598668,Residential,40,0.0,0.0,,,,,2.0716,0.0,0.0,0.0,0.0,133.33,0.0
Chicago,r0242_c0100,41.9760688,-87.758051,Residential,48,0.0,0.0,,,,,1.9257,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0242_c0101,41.9760688,-87.7562351,Residential,46,0.0,0.0,,,,,2.4645,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0242_c0102,41.9760688,-87.7544192,Commercial,16,0.0,0.0,,,,,1.8365,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0242_c0103,41.9760688,-87.7526034,Commercial,31,44.44,1.0,,,,,3.6381,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0242_c0104,41.9760688,-87.7507875,Residential,42,44.44,0.0,,,,,2.5067,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0105,41.9760688,-87.7489716,Residential,46,88.89,0.0,,,,,1.5941,44.44,0.0,0.0,44.44,0.0,0.0
Chicago,r0242_c0118,41.9760688,-87.7253653,Residential,4,177.78,0.0,,,,,1.0,0.0,0.0,0.0,222.22,711.11,0.0
Chicago,r0242_c0123,41.9760688,-87.7162859,Residential,12,222.22,0.4,,,,,-0.0,0.0,44.44,0.0,88.89,0.0,0.0
Chicago,r0242_c0124,41.9760688,-87.7144701,Residential,38,133.33,0.0,,,,,2.8507,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0242_c0125,41.9760688,-87.7126542,Residential,36,133.33,0.3333,,,,,2.595,44.44,0.0,0.0,133.33,88.89,0.0
Chicago,r0242_c0126,41.9760688,-87.7108383,Residential,29,266.67,0.1667,,,,,2.7192,44.44,0.0,0.0,88.89,44.44,0.0
Chicago,r0242_c0127,41.9760688,-87.7090224,Mixed-Use,21,133.33,0.3333,,,,,2.5272,0.0,0.0,0.0,177.78,222.22,0.0
Chicago,r0242_c0128,41.9760688,-87.7072066,Commercial,18,266.67,0.1667,,,,,2.215,0.0,0.0,0.0,88.89,177.78,0.0
Chicago,r0242_c0130,41.9760688,-87.7035748,Residential,14,44.44,0.0,,,,,1.361,0.0,0.0,0.0,88.89,0.0,0.0
Chicago,r0242_c0131,41.9760688,-87.701759,Residential,28,44.44,0.0,,,,,1.4972,0.0,0.0,0.0,88.89,44.44,0.0
Chicago,r0242_c0132,41.9760688,-87.6999431,Residential,39,177.78,0.25,,,,,1.9918,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0133,41.9760688,-87.6981272,Residential,16,44.44,1.0,,,,,2.288,0.0,0.0,0.0,177.78,133.33,0.0
Chicago,r0242_c0134,41.9760688,-87.6963113,Residential,68,88.89,0.0,,,,,2.3393,0.0,0.0,0.0,88.89,44.44,0.0
Chicago,r0242_c0135,41.9760688,-87.6944955,Residential,96,44.44,0.0,,,,,1.0623,0.0,0.0,0.0,88.89,0.0,0.0
Chicago,r0242_c0136,41.9760688,-87.6926796,Residential,155,311.11,0.4286,,,,,1.427,44.44,0.0,0.0,266.67,44.44,0.0
Chicago,r0242_c0137,41.9760688,-87.6908637,Residential,159,0.0,0.0,,,,,0.8422,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0138,41.9760688,-87.6890479,Residential,34,311.11,0.1429,,,,,2.1523,133.33,0.0,0.0,266.67,266.67,0.0
Chicago,r0242_c0139,41.9760688,-87.687232,Residential,60,133.33,0.6667,,,,,3.14,0.0,0.0,0.0,88.89,44.44,44.44
Chicago,r0242_c0140,41.9760688,-87.6854161,Residential,79,0.0,0.0,,,,,2.5121,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0141,41.9760688,-87.6836002,Residential,29,133.33,0.0,,,,,2.5636,0.0,0.0,0.0,88.89,44.44,0.0
Chicago,r0242_c0142,41.9760688,-87.6817844,Residential,35,177.78,0.0,,,,,1.7784,0.0,0.0,0.0,88.89,0.0,0.0
Chicago,r0242_c0143,41.9760688,-87.6799685,Residential,35,133.33,0.6667,,,,,1.3707,0.0,0.0,0.0,266.67,133.33,0.0
Chicago,r0242_c0144,41.9760688,-87.6781526,Residential,121,44.44,1.0,,,,,1.795,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0242_c0145,41.9760688,-87.6763368,Residential,75,88.89,1.0,,,,,3.3079,0.0,0.0,0.0,177.78,44.44,44.44
Chicago,r0242_c0146,41.9760688,-87.6745209,Residential,34,133.33,0.0,,,,,2.2015,88.89,0.0,0.0,177.78,44.44,0.0
Chicago,r0242_c0147,41.9760688,-87.672705,Residential,90,133.33,0.6667,,,,,2.197,44.44,0.0,0.0,177.78,0.0,0.0
Chicago,r0242_c0148,41.9760688,-87.6708891,Residential,46,133.33,0.0,,,,,2.8968,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0242_c0149,41.9760688,-87.6690733,Residential,53,1600.0,0.3056,,,,,2.4874,622.22,0.0,0.0,533.33,222.22,177.78
Chicago,r0242_c0150,41.9760688,-87.6672574,Residential,72,177.78,0.0,,,,,2.1673,44.44,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0151,41.9760688,-87.6654415,Residential,59,88.89,0.0,,,,,1.4574,0.0,0.0,0.0,88.89,44.44,0.0
Chicago,r0242_c0152,41.9760688,-87.6636257,Residential,54,0.0,0.0,,,,,2.1492,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,r0242_c0153,41.9760688,-87.6618098,Residential,108,0.0,0.0,,,,,1.3642,0.0,0.0,0.0,88.89,0.0,0.0
Chicago,r0242_c0154,41.9760688,-87.6599939,Residential,29,666.67,0.1333,,,,,1.4123,133.33,0.0,0.0,222.22,355.56,0.0
Chicago,r0242_c0155,41.9760688,-87.658178,Residential,70,311.11,0.0,,,,,2.3123,44.44,0.0,0.0,0.0,88.89,0.0
Chicago,r0242_c0156,41.9760688,-87.6563622,Residential,123,88.89,0.0,,,,,0.7459,0.0,0.0,0.0,44.44,133.33,0.0
Chicago,r0242_c0157,41.9760688,-87.6545463,Residential,85,133.33,0.3333,,,,,0.8861,44.44,0.0,0.0,133.33,177.78,0.0
Chicago,r0242_c0158,41.9760688,-87.6527304,Residential,357,1866.67,0.0238,,,,,0.2143,88.89,0.0,0.0,88.89,44.44,0.0
Chicago,r0243_c0020,41.9774201,-87.9033207,Commercial,149,132444.44,0.0262,,,,,0.4975,3777.78,44.44,0.0,977.78,3777.78,488.89
Chicago,r0243_c0052,41.9774201,-87.8452128,Residential,65,311.11,0.0,,,,,0.6499,0.0,0.0,0.0,0.0,133.33,0.0
Chicago,r0243_c0053,41.9774201,-87.8433969,Residential,47,311.11,0.1429,,,,,0.684,0.0,44.44,0.0,0.0,0.0,0.0
Chicago,r0243_c0054,41.9774201,-87.841581,Residential,138,0.0,0.0,,,,,0.2164,0.0,0.0,0.0,0.0,44.44,0.0
Chicago,r0243_c0055,41.9774201,-87.8397652,Residential,168,44.44,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
