cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,tourism_density,shop_density_km2,brand_ratio
cell_00140191,29.768234569035005,-95.46778872213852,Residential,20,44.44,0.0,1.0,1996.0,84176,20,-0.0,0.0,0.0,0.0
cell_00140192,29.768234569035005,-95.46623365632604,Residential,22,0.0,0.0,1.0,1990.0,84041,22,1.1129,0.0,0.0,0.0
cell_00140194,29.768234569035005,-95.4631235247011,Residential,4,0.0,0.0,1.0,2005.0,70352,5,0.6455,0.0,0.0,0.0
cell_00140195,29.768234569035005,-95.46156845888864,Residential,8,133.33,0.0,1.0,2004.0,896237,10,0.788,0.0,0.0,0.0
cell_00140197,29.768234569035005,-95.45845832726371,Unknown,141,311.11,0.0,1.0,,550460,143,-0.0,0.0,0.0,0.0
cell_00140221,29.768234569035005,-95.42113674776448,Residential,23,44.44,0.0,1.0,,67741,23,0.0349,0.0,0.0,0.0
cell_00140222,29.768234569035005,-95.419581681952,Residential,24,44.44,0.0,1.0,2013.0,75105,24,-0.0,0.0,0.0,0.0
cell_00140223,29.768234569035005,-95.41802661613954,Residential,34,0.0,0.0,1.0,2011.0,106052,34,0.2851,0.0,0.0,0.0
cell_00140224,29.768234569035005,-95.41647155032706,Residential,46,0.0,0.0,1.0,2015.0,139937,46,-0.0,0.0,0.0,0.0
cell_00140225,29.768234569035005,-95.4149164845146,Residential,82,0.0,0.0,1.0,2012.0,197361,82,0.7439,0.0,0.0,0.0
cell_00140226,29.768234569035005,-95.41336141870212,Residential,69,44.44,0.0,1.0,2003.0,191257,69,0.1025,0.0,0.0,0.0
cell_00140227,29.768234569035005,-95.41180635288968,Residential,57,0.0,0.0,1.0,2019.0,130045,57,0.3119,0.0,0.0,0.0
cell_00140228,29.768234569035005,-95.4102512870772,Institutional,18,133.33,0.0,1.0,,444625,18,0.1727,0.0,44.44,0.0
cell_00140229,29.768234569035005,-95.40869622126472,Institutional,14,266.67,0.3333,1.0,2017.0,78192,14,0.9057,0.0,0.0,0.0
cell_00140230,29.768234569035005,-95.40714115545224,Residential,39,0.0,0.0,1.0,2017.0,126338,39,-0.0,0.0,0.0,0.0
cell_00140231,29.768234569035005,-95.4055860896398,Residential,47,0.0,0.0,1.0,2016.0,141085,47,0.0426,0.0,0.0,0.0
cell_00140232,29.768234569035005,-95.40403102382732,Residential,54,0.0,0.0,1.0,2015.0,165147,54,0.1834,0.0,0.0,0.0
cell_00140233,29.768234569035005,-95.40247595801486,Residential,48,44.44,0.0,1.0,2014.0,133019,48,0.2305,0.0,0.0,0.0
cell_00140234,29.768234569035005,-95.40092089220238,Residential,97,0.0,0.0,1.0,,212920,97,0.5858,0.0,0.0,0.0
cell_00140235,29.768234569035005,-95.39936582638992,Residential,84,88.89,0.0,1.0,2004.0,245317,84,1.2853,0.0,44.44,0.0
cell_00140236,29.768234569035005,-95.39781076057744,Residential,26,222.22,0.6,1.0,2024.0,61079,26,0.8722,0.0,44.44,0.0
cell_00140237,29.768234569035005,-95.396255694765,Institutional,5,622.22,0.0714,1.0,,1305477,6,-0.0,0.0,44.44,1.0
cell_00140240,29.768234569035005,-95.39159049732756,Institutional,9,355.56,0.375,1.0,,40239,9,1.0078,0.0,133.33,0.3333
cell_00140241,29.768234569035005,-95.39003543151512,Residential,91,44.44,0.0,1.0,,198601,91,0.9483,0.0,0.0,0.0
cell_00140246,29.768234569035005,-95.38226010245276,Unknown,13,3600.0,0.0617,1.0,,629267,17,-0.0,311.11,311.11,0.1429
cell_00140251,29.768234569035005,-95.37448477339044,Institutional,26,533.33,0.0833,1.0,2001.0,40255,28,0.0004,0.0,88.89,0.5
cell_00140264,29.768234569035005,-95.35426891782834,Institutional,8,177.78,0.25,1.0,,7636,9,0.9161,0.0,44.44,0.0
cell_00140265,29.768234569035005,-95.35271385201588,Institutional,3,44.44,1.0,1.0,,329536,3,0.5377,0.0,0.0,0.0
cell_00140266,29.768234569035005,-95.3511587862034,Institutional,3,44.44,0.0,1.0,,420260,5,-0.0,0.0,0.0,0.0
cell_00140272,29.768234569035005,-95.3418283913286,Residential,15,0.0,0.0,1.0,,31426,15,0.3863,0.0,0.0,0.0
cell_00140273,29.768234569035005,-95.34027332551614,Residential,33,0.0,0.0,1.0,,74688,33,0.2468,0.0,0.0,0.0
cell_00140274,29.768234569035005,-95.33871825970364,Residential,42,44.44,0.0,1.0,2020.0,47374,42,1.4861,0.0,0.0,0.0
cell_00140275,29.768234569035005,-95.3371631938912,Residential,33,266.67,0.0,1.0,2017.0,58421,33,0.6304,0.0,0.0,0.0
cell_00140276,29.768234569035005,-95.33560812807872,Residential,39,222.22,0.2,1.0,,73537,39,0.7842,0.0,0.0,0.0
cell_00140277,29.768234569035005,-95.33405306226626,Residential,71,0.0,0.0,1.0,,101813,71,1.2603,0.0,0.0,0.0
cell_00140278,29.768234569035005,-95.33249799645378,Residential,96,0.0,0.0,1.0,,0,96,0.7396,0.0,0.0,0.0
cell_00140279,29.768234569035005,-95.33094293064131,Residential,82,0.0,0.0,1.0,,0,82,0.7035,0.0,0.0,0.0
cell_00140280,29.768234569035005,-95.32938786482885,Residential,74,0.0,0.0,1.0,2024.0,86621,74,1.3545,0.0,0.0,0.0
cell_00140281,29.768234569035005,-95.3278327990164,Residential,7,0.0,0.0,1.0,,7254,7,0.1079,0.0,0.0,0.0
cell_00140282,29.768234569035005,-95.32627773320392,Residential,6,0.0,0.0,1.0,,5083,6,1.2577,0.0,0.0,0.0
cell_00140283,29.768234569035005,-95.32472266739146,Residential,29,0.0,0.0,1.0,,47748,29,0.8931,0.0,0.0,0.0
cell_00140284,29.768234569035005,-95.32316760157896,Residential,11,44.44,0.0,1.0,,25126,11,0.1444,0.0,0.0,0.0
cell_00140285,29.768234569035005,-95.32161253576652,Residential,5,1466.67,0.0,1.0,2014.0,7213,5,-0.0,0.0,0.0,0.0
cell_00140300,29.768234569035005,-95.29828654857948,Residential,8,133.33,0.0,1.0,1955.0,664512,31,1.0044,0.0,88.89,0.0
cell_00140373,29.768234569035005,-95.18476674426933,Industrial,3,933.33,0.3333,1.0,,1183238,16,1.5894,0.0,488.89,0.5455
cell_00140376,29.768234569035005,-95.1801015468319,Industrial,3,177.78,0.5,1.0,,209529,7,1.0164,0.0,44.44,1.0
cell_00140492,29.768234569035005,-94.9997139125856,Residential,8,0.0,0.0,1.0,2022.0,19993,8,-0.0,0.0,0.0,0.0
cell_00140493,29.768234569035005,-94.99815884677317,Residential,14,44.44,0.0,1.0,,34836,14,-0.0,0.0,0.0,0.0
cell_00140494,29.768234569035005,-94.99660378096068,Residential,17,0.0,0.0,1.0,2022.0,38758,17,-0.0,0.0,0.0,0.0
cell_00140495,29.768234569035005,-94.99504871514822,Residential,19,0.0,0.0,1.0,1998.0,57071,19,-0.0,0.0,0.0,0.0
cell_00140496,29.768234569035005,-94.99349364933572,Residential,19,0.0,0.0,1.0,1995.0,70436,19,-0.0,0.0,0.0,0.0
cell_00140497,29.768234569035005,-94.99193858352328,Residential,21,0.0,0.0,1.0,1988.0,58791,21,-0.0,0.0,0.0,0.0
cell_00140498,29.768234569035005,-94.9903835177108,Residential,10,0.0,0.0,1.0,2003.0,34378,10,-0.0,0.0,0.0,0.0
cell_00140499,29.768234569035005,-94.98882845189834,Residential,13,0.0,0.0,1.0,2006.0,50900,14,0.7884,0.0,0.0,0.0
cell_00140500,29.768234569035005,-94.98727338608586,Residential,17,0.0,0.0,1.0,2008.0,63224,17,0.7722,0.0,0.0,0.0
cell_00140501,29.768234569035005,-94.9857183202734,Residential,17,0.0,0.0,1.0,2023.0,50919,18,0.9623,0.0,0.0,0.0
cell_00140502,29.768234569035005,-94.98416325446092,Residential,14,0.0,0.0,1.0,2005.0,61555,15,0.8045,0.0,0.0,0.0
cell_00140503,29.768234569035005,-94.98260818864848,Institutional,14,177.78,0.0,1.0,2006.0,74665,15,0.6715,0.0,0.0,0.0
cell_00140507,29.768234569035005,-94.9763879253986,Institutional,10,133.33,0.6667,1.0,,94776,14,1.4366,0.0,0.0,0.0
cell_00140510,29.768234569035005,-94.97172272796118,Residential,5,222.22,0.0,1.0,,110770,6,1.0141,0.0,0.0,0.0
cell_00140515,29.768234569035005,-94.96394739889884,Institutional,4,44.44,0.0,1.0,,16146,10,0.9896,0.0,0.0,0.0
cell_00140518,29.768234569035005,-94.95928220146143,Residential,24,0.0,0.0,1.0,2011.0,65375,24,0.0862,0.0,0.0,0.0
cell_00140519,29.768234569035005,-94.95772713564898,Residential,31,0.0,0.0,1.0,2009.0,91569,31,-0.0,0.0,0.0,0.0
cell_00140520,29.768234569035005,-94.9561720698365,Residential,26,0.0,0.0,1.0,2014.0,76478,26,-0.0,0.0,0.0,0.0
cell_00140521,29.768234569035005,-94.95461700402404,Commercial,10,0.0,0.0,1.0,2000.0,23766,10,1.294,0.0,0.0,0.0
cell_00140522,29.768234569035005,-94.95306193821156,Residential,12,0.0,0.0,1.0,2006.0,26848,12,-0.0,0.0,0.0,0.0
cell_00140523,29.768234569035005,-94.95150687239912,Residential,23,0.0,0.0,1.0,1996.0,52810,23,-0.0,0.0,0.0,0.0
cell_00140524,29.768234569035005,-94.94995180658664,Residential,25,0.0,0.0,1.0,1996.0,57024,25,-0.0,0.0,0.0,0.0
cell_00140525,29.768234569035005,-94.94839674077416,Residential,17,0.0,0.0,1.0,1997.0,37286,17,-0.0,0.0,0.0,0.0
cell_00140526,29.768234569035005,-94.94684167496168,Residential,17,0.0,0.0,1.0,1996.0,38625,17,-0.0,0.0,0.0,0.0
cell_00140527,29.768234569035005,-94.94528660914924,Residential,3,0.0,0.0,1.0,2001.0,8909,4,0.154,0.0,0.0,0.0
cell_00140534,29.768234569035005,-94.93440114846194,Residential,21,0.0,0.0,1.0,,43986,21,0.0819,0.0,0.0,0.0
cell_00140535,29.768234569035005,-94.93284608264948,Residential,14,0.0,0.0,1.0,1999.0,40468,15,-0.0,0.0,0.0,0.0
cell_00140536,29.768234569035005,-94.931291016837,Residential,23,0.0,0.0,1.0,,19444,23,1.5245,0.0,0.0,0.0
cell_00140537,29.768234569035005,-94.92973595102455,Institutional,3,0.0,0.0,1.0,2000.0,6077,3,0.9971,0.0,0.0,0.0
cell_00140538,29.768234569035005,-94.92818088521209,Residential,3,0.0,0.0,1.0,2013.0,7768,4,0.9387,0.0,0.0,0.0
cell_00140539,29.768234569035005,-94.92662581939962,Residential,12,44.44,0.0,1.0,1994.0,34127,14,0.9939,0.0,0.0,0.0
cell_00140540,29.768234569035005,-94.92507075358714,Residential,10,0.0,0.0,1.0,2003.0,23156,11,0.0692,0.0,0.0,0.0
cell_00140541,29.768234569035005,-94.92351568777468,Residential,8,0.0,0.0,1.0,2004.0,18472,8,-0.0,0.0,0.0,0.0
cell_00140661,29.769583551443883,-95.79279747694434,Residential,6,0.0,0.0,1.0,2006.0,57315,7,0.1565,0.0,0.0,0.0
cell_00140662,29.769583551443883,-95.79124241113188,Residential,24,0.0,0.0,1.0,2004.0,80245,25,-0.0,0.0,0.0,0.0
cell_00140663,29.769583551443883,-95.7896873453194,Residential,28,0.0,0.0,1.0,2016.0,73722,28,0.6033,0.0,0.0,0.0
cell_00140664,29.769583551443883,-95.78813227950695,Mixed-Use,30,44.44,0.0,1.0,,99448,30,1.4221,0.0,0.0,0.0
cell_00140665,29.769583551443883,-95.78657721369449,Institutional,4,0.0,0.0,1.0,,71817,4,0.445,0.0,0.0,0.0
cell_00140672,29.769583551443883,-95.7756917530072,Residential,13,0.0,0.0,1.0,2003.0,49913,14,0.9989,0.0,0.0,0.0
cell_00140673,29.769583551443883,-95.77413668719473,Residential,21,0.0,0.0,1.0,2006.0,68008,21,-0.0,0.0,0.0,0.0
cell_00140674,29.769583551443883,-95.77258162138229,Residential,19,0.0,0.0,1.0,2008.0,58914,19,-0.0,0.0,0.0,0.0
cell_00140675,29.769583551443883,-95.7710265555698,Residential,23,0.0,0.0,1.0,2001.0,61470,23,-0.0,0.0,0.0,0.0
cell_00140676,29.769583551443883,-95.76947148975734,Residential,29,0.0,0.0,1.0,2007.0,71362,29,-0.0,0.0,0.0,0.0
cell_00140677,29.769583551443883,-95.76791642394484,Residential,26,0.0,0.0,1.0,2009.0,60399,26,-0.0,0.0,0.0,0.0
cell_00140678,29.769583551443883,-95.7663613581324,Residential,20,0.0,0.0,1.0,1996.0,42419,20,-0.0,0.0,0.0,0.0
cell_00140679,29.769583551443883,-95.76480629231992,Residential,24,0.0,0.0,1.0,2003.0,49950,24,-0.0,0.0,0.0,0.0
cell_00140680,29.769583551443883,-95.76325122650746,Residential,13,0.0,0.0,1.0,1999.0,32135,13,-0.0,0.0,0.0,0.0
cell_00140681,29.769583551443883,-95.76169616069498,Residential,24,0.0,0.0,1.0,1986.0,56004,24,-0.0,0.0,0.0,0.0
cell_00140682,29.769583551443883,-95.76014109488251,Residential,24,0.0,0.0,1.0,1983.0,52007,24,-0.0,0.0,0.0,0.0
cell_00140683,29.769583551443883,-95.75858602907005,Residential,26,0.0,0.0,1.0,1999.0,57061,26,-0.0,0.0,0.0,0.0
cell_00140684,29.769583551443883,-95.7570309632576,Residential,22,0.0,0.0,1.0,1995.0,49490,22,-0.0,0.0,0.0,0.0
cell_00140685,29.769583551443883,-95.75547589744512,Residential,8,0.0,0.0,1.0,1992.0,18978,8,0.9966,0.0,0.0,0.0
cell_00140687,29.769583551443883,-95.75236576582016,Institutional,4,533.33,0.3333,1.0,2020.0,15126,4,0.9527,0.0,88.89,0.0
cell_00140690,29.769583551443883,-95.74770056838278,Residential,20,88.89,0.0,1.0,1987.0,48597,20,0.8795,0.0,0.0,0.0
cell_00140691,29.769583551443883,-95.7461455025703,Residential,19,0.0,0.0,1.0,1988.0,47295,19,-0.0,0.0,0.0,0.0
cell_00140692,29.769583551443883,-95.74459043675785,Residential,17,0.0,0.0,1.0,1990.0,38639,17,-0.0,0.0,0.0,0.0
cell_00140693,29.769583551443883,-95.74303537094536,Residential,25,0.0,0.0,1.0,1996.0,60046,25,-0.0,0.0,0.0,0.0
cell_00140694,29.769583551443883,-95.74148030513292,Residential,20,0.0,0.0,1.0,1990.0,47178,20,-0.0,0.0,0.0,0.0
cell_00140695,29.769583551443883,-95.73992523932044,Residential,22,0.0,0.0,1.0,1986.0,50877,22,-0.0,0.0,0.0,0.0
cell_00140696,29.769583551443883,-95.73837017350796,Residential,27,0.0,0.0,1.0,1981.0,61378,27,-0.0,0.0,0.0,0.0
cell_00140697,29.769583551443883,-95.73681510769548,Residential,25,0.0,0.0,1.0,1996.0,62771,25,-0.0,0.0,0.0,0.0
cell_00140698,29.769583551443883,-95.73526004188304,Residential,25,0.0,0.0,1.0,2011.0,54856,25,-0.0,0.0,0.0,0.0
cell_00140699,29.769583551443883,-95.73370497607056,Residential,22,0.0,0.0,1.0,1994.0,77196,22,-0.0,0.0,0.0,0.0
cell_00140700,29.769583551443883,-95.7321499102581,Residential,24,0.0,0.0,1.0,1992.0,75788,24,-0.0,0.0,0.0,0.0
cell_00140701,29.769583551443883,-95.73059484444562,Industrial,13,0.0,0.0,1.0,1989.0,37207,13,0.932,0.0,0.0,0.0
cell_00140702,29.769583551443883,-95.72903977863317,Residential,19,0.0,0.0,1.0,1990.0,53460,19,-0.0,0.0,0.0,0.0
cell_00140703,29.769583551443883,-95.72748471282068,Residential,23,355.56,0.0,1.0,1989.0,65168,23,-0.0,0.0,0.0,0.0
cell_00140704,29.769583551443883,-95.72592964700824,Residential,26,400.0,0.0,1.0,1988.0,67185,26,-0.0,0.0,0.0,0.0
cell_00140705,29.769583551443883,-95.72437458119576,Residential,24,400.0,0.0,1.0,1989.0,63374,24,-0.0,0.0,0.0,0.0
cell_00140706,29.769583551443883,-95.72281951538328,Residential,19,266.67,0.0,1.0,1992.0,52220,19,-0.0,0.0,0.0,0.0
cell_00140707,29.769583551443883,-95.7212644495708,Residential,15,0.0,0.0,1.0,1994.0,82514,15,-0.0,0.0,0.0,0.0
cell_00140708,29.769583551443883,-95.71970938375836,Residential,12,0.0,0.0,1.0,1997.0,83539,12,-0.0,0.0,0.0,0.0
cell_00140709,29.769583551443883,-95.71815431794587,Residential,12,0.0,0.0,1.0,1996.0,62710,12,-0.0,0.0,0.0,0.0
cell_00140710,29.769583551443883,-95.71659925213342,Residential,12,0.0,0.0,1.0,1992.0,57845,12,-0.0,0.0,0.0,0.0
cell_00140711,29.769583551443883,-95.71504418632094,Residential,18,0.0,0.0,1.0,1997.0,67810,18,-0.0,0.0,0.0,0.0
cell_00140712,29.769583551443883,-95.71348912050848,Residential,9,0.0,0.0,1.0,1999.0,29250,9,-0.0,0.0,0.0,0.0
cell_00140713,29.769583551443883,-95.711934054696,Residential,21,0.0,0.0,1.0,1997.0,59250,21,-0.0,0.0,0.0,0.0
cell_00140714,29.769583551443883,-95.71037898888356,Residential,22,0.0,0.0,1.0,1992.0,61225,22,-0.0,0.0,0.0,0.0
cell_00140715,29.769583551443883,-95.70882392307108,Residential,20,0.0,0.0,1.0,1999.0,59058,20,-0.0,0.0,0.0,0.0
cell_00140716,29.769583551443883,-95.7072688572586,Residential,17,0.0,0.0,1.0,1995.0,49634,17,-0.0,0.0,0.0,0.0
cell_00140717,29.769583551443883,-95.70571379144612,Residential,19,0.0,0.0,1.0,2004.0,65166,19,-0.0,0.0,0.0,0.0
cell_00140718,29.769583551443883,-95.70415872563368,Residential,15,0.0,0.0,1.0,1998.0,53596,15,-0.0,0.0,0.0,0.0
cell_00140719,29.769583551443883,-95.7026036598212,Residential,6,266.67,0.0,1.0,2003.0,21635,6,-0.0,0.0,0.0,0.0
cell_00140720,29.769583551443883,-95.70104859400874,Residential,8,177.78,0.0,1.0,2014.0,46732,8,-0.0,0.0,0.0,0.0
cell_00140721,29.769583551443883,-95.69949352819626,Commercial,7,44.44,0.0,1.0,2012.0,45291,7,0.6392,0.0,0.0,0.0
cell_00140722,29.769583551443883,-95.6979384623838,Residential,8,0.0,0.0,1.0,2015.0,55726,8,0.1816,0.0,0.0,0.0
cell_00140723,29.769583551443883,-95.69638339657132,Residential,14,44.44,0.0,1.0,2009.0,80121,14,-0.0,0.0,0.0,0.0
cell_00140724,29.769583551443883,-95.69482833075888,Residential,8,0.0,0.0,1.0,2015.0,47641,8,-0.0,0.0,0.0,0.0
cell_00140758,29.769583551443883,-95.64195609313497,Residential,6,88.89,0.0,1.0,1992.0,26969,7,-0.0,0.0,0.0,0.0
cell_00140759,29.769583551443883,-95.64040102732248,Residential,9,0.0,0.0,1.0,1996.0,39961,9,-0.0,0.0,0.0,0.0
cell_00140760,29.769583551443883,-95.63884596151,Residential,5,0.0,0.0,1.0,1990.0,18721,5,-0.0,0.0,0.0,0.0
cell_00140762,29.769583551443883,-95.63573582988508,Residential,14,0.0,0.0,1.0,1985.0,50549,15,-0.0,0.0,0.0,0.0
cell_00140763,29.769583551443883,-95.6341807640726,Residential,21,0.0,0.0,1.0,1991.0,64152,21,-0.0,0.0,0.0,0.0
cell_00140764,29.769583551443883,-95.63262569826014,Residential,22,0.0,0.0,1.0,1979.0,71820,23,-0.0,0.0,0.0,0.0
cell_00140765,29.769583551443883,-95.63107063244766,Residential,20,0.0,0.0,1.0,1992.0,73028,20,-0.0,0.0,0.0,0.0
cell_00140766,29.769583551443883,-95.6295155666352,Residential,13,0.0,0.0,1.0,2003.0,69945,13,0.3429,0.0,0.0,0.0
cell_00140767,29.769583551443883,-95.62796050082272,Residential,14,0.0,0.0,1.0,1996.0,83397,14,-0.0,0.0,0.0,0.0
cell_00140768,29.769583551443883,-95.62640543501028,Residential,15,0.0,0.0,1.0,2001.0,57627,15,0.3197,0.0,0.0,0.0
cell_00140769,29.769583551443883,-95.6248503691978,Institutional,3,44.44,0.0,1.0,,847201,4,1.1917,0.0,0.0,0.0
cell_00140774,29.769583551443883,-95.61707504013546,Residential,4,44.44,0.0,1.0,1995.0,13413,4,-0.0,0.0,0.0,0.0
cell_00140775,29.769583551443883,-95.61551997432298,Residential,7,44.44,0.0,1.0,1971.0,21270,8,0.3233,0.0,0.0,0.0
cell_00140776,29.769583551443883,-95.61396490851052,Residential,6,0.0,0.0,1.0,1977.0,26895,9,-0.0,0.0,0.0,0.0
cell_00140778,29.769583551443883,-95.6108547768856,Institutional,6,88.89,0.5,1.0,1972.0,267119,7,0.732,0.0,0.0,0.0
cell_00140779,29.769583551443883,-95.6092997110731,Residential,19,177.78,0.25,1.0,1985.0,66484,19,0.9867,0.0,44.44,0.0
cell_00140781,29.769583551443883,-95.60618957944816,Institutional,3,755.56,0.4706,1.0,,45502,8,-0.0,0.0,177.78,0.25
cell_00140786,29.769583551443883,-95.59841425038584,Unknown,102,222.22,0.0,1.0,,115268,102,0.0,0.0,0.0,0.0
cell_00140824,29.769583551443883,-95.53932174951206,Residential,4,0.0,0.0,1.0,2002.0,30574,4,-0.0,0.0,0.0,0.0
cell_00140825,29.769583551443883,-95.53776668369956,Residential,4,0.0,0.0,1.0,1992.0,34705,5,-0.0,0.0,0.0,0.0
cell_00140830,29.769583551443883,-95.52999135463725,Residential,5,44.44,0.0,1.0,1994.0,38473,7,-0.0,0.0,0.0,0.0
cell_00140831,29.769583551443883,-95.52843628882476,Residential,7,0.0,0.0,1.0,2006.0,47551,8,-0.0,0.0,0.0,0.0
cell_00140834,29.769583551443883,-95.52377109138736,Residential,6,0.0,0.0,1.0,2004.0,50312,6,-0.0,0.0,0.0,0.0
cell_00140835,29.769583551443883,-95.52221602557488,Residential,5,0.0,0.0,1.0,1995.0,45166,5,-0.0,0.0,0.0,0.0
cell_00140836,29.769583551443883,-95.52066095976244,Residential,3,0.0,0.0,1.0,2006.0,31561,3,-0.0,0.0,0.0,0.0
cell_00140837,29.769583551443883,-95.51910589394996,Residential,3,0.0,0.0,1.0,2009.0,79018,8,-0.0,0.0,0.0,0.0
cell_00140841,29.769583551443883,-95.51288563070008,Residential,3,0.0,0.0,1.0,1998.0,29401,3,-0.0,0.0,0.0,0.0
cell_00140843,29.769583551443883,-95.50977549907516,Residential,4,0.0,0.0,1.0,1997.0,51036,7,-0.0,0.0,0.0,0.0
cell_00140849,29.769583551443883,-95.50044510420034,Residential,6,0.0,0.0,1.0,2006.0,62779,7,-0.0,0.0,0.0,0.0
cell_00140852,29.769583551443883,-95.49577990676296,Residential,8,0.0,0.0,1.0,1993.0,57985,10,-0.0,0.0,0.0,0.0
cell_00140853,29.769583551443883,-95.49422484095048,Residential,6,0.0,0.0,1.0,2007.0,60539,8,0.7417,0.0,0.0,0.0
cell_00140863,29.769583551443883,-95.47867418282578,Residential,3,0.0,0.0,1.0,2014.0,28540,5,0.7388,0.0,0.0,0.0
cell_00140864,29.769583551443883,-95.47711911701332,Residential,5,0.0,0.0,1.0,1992.0,50198,7,-0.0,0.0,0.0,0.0
cell_00140866,29.769583551443883,-95.4740089853884,Residential,13,0.0,0.0,1.0,1994.0,77759,13,-0.0,0.0,0.0,0.0
cell_00140868,29.769583551443883,-95.47089885376346,Residential,20,0.0,0.0,1.0,1982.0,99680,20,-0.0,0.0,0.0,0.0
cell_00140869,29.769583551443883,-95.46934378795098,Residential,19,0.0,0.0,1.0,1995.0,99532,20,0.0029,0.0,0.0,0.0
cell_00140870,29.769583551443883,-95.46778872213852,Residential,9,311.11,0.0,1.0,2021.0,66630,10,-0.0,0.0,0.0,0.0
cell_00140872,29.769583551443883,-95.4646785905136,Residential,4,0.0,0.0,1.0,2009.0,88941,6,0.1374,0.0,0.0,0.0
cell_00140873,29.769583551443883,-95.4631235247011,Residential,12,44.44,0.0,1.0,2003.0,104176,12,-0.0,0.0,0.0,0.0
cell_00140874,29.769583551443883,-95.46156845888864,Residential,6,44.44,0.0,1.0,2008.0,56284,6,-0.0,0.0,0.0,0.0
cell_00140875,29.769583551443883,-95.46001339307615,Institutional,3,400.0,0.0,1.0,,19683,3,0.955,0.0,0.0,0.0
cell_00140900,29.769583551443883,-95.42113674776448,Residential,31,88.89,0.0,1.0,,616689,32,0.8457,0.0,0.0,0.0
cell_00140901,29.769583551443883,-95.419581681952,Residential,10,0.0,0.0,1.0,2007.0,31512,10,-0.0,0.0,0.0,0.0
cell_00140902,29.769583551443883,-95.41802661613954,Residential,32,44.44,0.0,1.0,2016.0,90964,32,-0.0,0.0,0.0,0.0
cell_00140903,29.769583551443883,-95.41647155032706,Residential,50,88.89,0.0,1.0,2019.0,150021,50,1.0469,0.0,44.44,1.0
cell_00140904,29.769583551443883,-95.4149164845146,Residential,52,44.44,0.0,1.0,2005.0,154604,52,0.7145,0.0,0.0,0.0
cell_00140905,29.769583551443883,-95.41336141870212,Residential,59,44.44,0.0,1.0,2009.0,174451,59,0.8038,0.0,0.0,0.0
cell_00140906,29.769583551443883,-95.41180635288968,Institutional,29,311.11,0.0,1.0,2022.0,105374,30,0.9955,0.0,0.0,0.0
cell_00140907,29.769583551443883,-95.4102512870772,Institutional,6,533.33,0.1667,1.0,,20033,6,-0.0,0.0,133.33,0.3333
cell_00140909,29.769583551443883,-95.40714115545224,Residential,40,44.44,0.0,1.0,2004.0,245013,41,0.9929,0.0,0.0,0.0
cell_00140910,29.769583551443883,-95.4055860896398,Residential,59,88.89,0.5,1.0,2013.0,168230,59,0.0823,0.0,0.0,0.0
cell_00140911,29.769583551443883,-95.40403102382732,Residential,50,44.44,1.0,1.0,,151655,50,0.3464,0.0,0.0,0.0
cell_00140912,29.769583551443883,-95.40247595801486,Institutional,28,266.67,0.3333,1.0,,80771,28,1.0639,0.0,0.0,0.0
cell_00140913,29.769583551443883,-95.40092089220238,Institutional,38,577.78,0.3077,1.0,,145768,38,1.1421,0.0,177.78,0.25
cell_00140914,29.769583551443883,-95.39936582638992,Institutional,5,444.44,0.2,1.0,,13953,5,0.487,0.0,0.0,0.0
cell_00140915,29.769583551443883,-95.39781076057744,Institutional,3,800.0,0.3889,1.0,,2149,3,-0.0,44.44,0.0,0.0
cell_00140917,29.769583551443883,-95.3947006289525,Institutional,12,266.67,0.1667,1.0,,54065,14,0.7133,0.0,44.44,0.0
cell_00140918,29.769583551443883,-95.39314556314004,Residential,12,44.44,0.0,1.0,2010.0,34002,12,0.0968,0.0,0.0,0.0
cell_00140919,29.769583551443883,-95.39159049732756,Institutional,32,88.89,0.0,1.0,,29466,32,0.0081,0.0,44.44,0.0
cell_00140920,29.769583551443883,-95.39003543151512,Institutional,4,44.44,1.0,1.0,,0,4,0.9095,0.0,44.44,0.0
cell_00140922,29.769583551443883,-95.38692529989018,Institutional,3,1288.89,0.1724,1.0,,1058146,7,0.9552,0.0,88.89,0.0
cell_00140928,29.769583551443883,-95.37759490501536,Institutional,16,755.56,0.1176,1.0,,542825,17,1.2629,0.0,0.0,0.0
cell_00140929,29.769583551443883,-95.37603983920287,Residential,45,533.33,0.0,1.0,,140957,46,0.2763,0.0,0.0,0.0
cell_00140931,29.769583551443883,-95.37292970757797,Commercial,4,222.22,0.0,1.0,,48900,5,0.1062,0.0,44.44,0.0
cell_00140932,29.769583551443883,-95.3713746417655,Residential,37,266.67,0.0,1.0,2024.0,107079,39,0.9116,0.0,44.44,0.0
