cell_id,intersection_density
r0174_c0129,44.44
r0174_c0130,44.44
r0174_c0131,133.33
r0174_c0132,0.0
r0174_c0133,44.44
r0174_c0134,44.44
r0174_c0135,0.0
r0174_c0136,133.33
r0174_c0137,88.89
r0174_c0138,0.0
r0174_c0139,266.67
r0174_c0140,44.44
r0174_c0141,44.44
r0174_c0142,88.89
r0174_c0143,88.89
r0174_c0144,0.0
r0174_c0145,88.89
r0174_c0146,0.0
r0174_c0147,44.44
r0174_c0148,0.0
r0174_c0149,44.44
r0174_c0150,133.33
r0174_c0152,44.44
r0174_c0153,133.33
r0174_c0154,266.67
r0174_c0155,177.78
r0174_c0156,355.56
r0174_c0157,44.44
r0174_c0158,266.67
r0174_c0159,133.33
r0174_c0160,133.33
r0174_c0161,311.11
r0174_c0162,88.89
r0174_c0163,222.22
r0174_c0164,44.44
r0174_c0165,44.44
r0174_c0166,88.89
r0174_c0167,133.33
r0174_c0168,133.33
r0174_c0169,88.89
r0174_c0170,44.44
r0174_c0171,44.44
r0174_c0172,88.89
r0174_c0173,88.89
r0174_c0174,311.11
r0174_c0177,88.89
r0175_c0091,44.44
r0175_c0092,0.0
r0175_c0093,0.0
r0175_c0094,0.0
r0175_c0095,0.0
r0175_c0096,44.44
r0175_c0097,0.0
r0175_c0098,88.89
r0175_c0099,0.0
r0175_c0100,0.0
r0175_c0101,0.0
r0175_c0102,44.44
r0175_c0103,0.0
r0175_c0104,44.44
r0175_c0105,0.0
r0175_c0106,0.0
r0175_c0107,44.44
r0175_c0108,44.44
r0175_c0109,44.44
r0175_c0110,0.0
r0175_c0111,88.89
r0175_c0112,133.33
r0175_c0113,0.0
r0175_c0114,133.33
r0175_c0115,133.33
r0175_c0116,133.33
r0175_c0117,0.0
r0175_c0118,133.33
r0175_c0119,133.33
r0175_c0120,44.44
r0175_c0123,266.67
r0175_c0124,44.44
r0175_c0125,0.0
r0175_c0126,88.89
r0175_c0127,0.0
r0175_c0128,0.0
r0175_c0129,0.0
r0175_c0130,0.0
r0175_c0131,0.0
r0175_c0132,0.0
r0175_c0133,0.0
r0175_c0134,44.44
r0175_c0135,0.0
r0175_c0136,0.0
r0175_c0137,0.0
r0175_c0138,0.0
r0175_c0139,44.44
r0175_c0140,0.0
r0175_c0141,0.0
r0175_c0142,0.0
r0175_c0143,44.44
r0175_c0144,88.89
r0175_c0145,133.33
r0175_c0146,44.44
r0175_c0147,44.44
r0175_c0148,44.44
r0175_c0149,88.89
r0175_c0150,311.11
r0175_c0151,88.89
r0175_c0152,44.44
r0175_c0153,222.22
r0175_c0154,88.89
r0175_c0155,0.0
r0175_c0156,0.0
r0175_c0157,0.0
r0175_c0158,177.78
r0175_c0159,44.44
r0175_c0160,88.89
r0175_c0161,88.89
r0175_c0162,44.44
r0175_c0163,88.89
r0175_c0164,44.44
r0175_c0165,88.89
r0175_c0166,44.44
r0175_c0167,88.89
r0175_c0168,222.22
r0175_c0169,88.89
r0175_c0170,88.89
r0175_c0171,88.89
r0175_c0172,88.89
r0175_c0173,177.78
r0175_c0174,44.44
r0175_c0175,133.33
r0175_c0176,533.33
r0175_c0177,44.44
r0175_c0178,133.33
r0175_c0179,222.22
r0176_c0091,355.56
r0176_c0092,133.33
r0176_c0093,88.89
r0176_c0094,0.0
r0176_c0095,88.89
r0176_c0096,133.33
r0176_c0097,177.78
r0176_c0098,44.44
r0176_c0099,88.89
r0176_c0100,44.44
r0176_c0101,44.44
r0176_c0102,88.89
r0176_c0103,0.0
r0176_c0104,133.33
r0176_c0105,0.0
r0176_c0106,44.44
r0176_c0107,177.78
r0176_c0108,44.44
r0176_c0110,44.44
r0176_c0111,44.44
r0176_c0112,0.0
r0176_c0113,0.0
r0176_c0114,88.89
r0176_c0115,0.0
r0176_c0116,0.0
r0176_c0117,0.0
r0176_c0118,0.0
r0176_c0119,0.0
r0176_c0120,0.0
r0176_c0123,133.33
r0176_c0124,0.0
r0176_c0125,0.0
r0176_c0126,0.0
r0176_c0127,0.0
r0176_c0128,44.44
r0176_c0129,44.44
r0176_c0130,44.44
r0176_c0131,88.89
r0176_c0132,0.0
r0176_c0133,44.44
r0176_c0134,44.44
r0176_c0135,0.0
r0176_c0136,44.44
r0176_c0137,44.44
r0176_c0138,0.0
r0176_c0139,88.89
r0176_c0140,0.0
r0176_c0141,0.0
r0176_c0142,0.0
r0176_c0143,0.0
r0176_c0144,0.0
r0176_c0145,44.44
r0176_c0146,88.89
r0176_c0147,0.0
r0176_c0148,0.0
r0176_c0149,0.0
r0176_c0150,222.22
r0176_c0151,0.0
r0176_c0152,0.0
r0176_c0153,177.78
r0176_c0154,133.33
r0176_c0155,44.44
r0176_c0156,44.44
r0176_c0157,0.0
r0176_c0158,44.44
r0176_c0159,44.44
r0176_c0160,177.78
r0176_c0161,133.33
r0176_c0162,44.44
r0176_c0163,222.22
r0176_c0164,44.44
r0176_c0165,88.89
r0176_c0168,266.67
r0176_c0169,177.78
r0176_c0170,222.22
r0176_c0171,222.22
r0176_c0172,311.11
r0176_c0173,266.67
r0176_c0174,177.78
r0176_c0175,177.78
r0176_c0176,711.11
r0176_c0177,311.11
r0176_c0178,88.89
r0176_c0179,88.89
r0177_c0091,533.33
r0177_c0092,88.89
r0177_c0093,88.89
r0177_c0094,0.0
r0177_c0095,177.78
r0177_c0096,44.44
r0177_c0097,44.44
r0177_c0099,44.44
r0177_c0100,44.44
r0177_c0101,44.44
r0177_c0102,0.0
r0177_c0103,0.0
r0177_c0104,44.44
r0177_c0105,0.0
r0177_c0106,44.44
r0177_c0107,133.33
r0177_c0118,44.44
r0177_c0119,0.0
r0177_c0120,0.0
r0177_c0121,0.0
r0177_c0122,0.0
r0177_c0123,177.78
r0177_c0124,133.33
r0177_c0125,0.0
r0177_c0126,88.89
r0177_c0127,0.0
r0177_c0128,88.89
r0177_c0129,0.0
r0177_c0130,0.0
r0177_c0131,44.44
r0177_c0132,0.0
r0177_c0133,0.0
r0177_c0134,0.0
r0177_c0135,0.0
r0177_c0138,0.0
r0177_c0139,133.33
r0177_c0140,0.0
r0177_c0141,88.89
r0177_c0142,133.33
r0177_c0143,88.89
r0177_c0144,0.0
r0177_c0145,88.89
r0177_c0146,133.33
r0177_c0147,88.89
r0177_c0148,0.0
r0177_c0149,88.89
r0177_c0150,222.22
r0177_c0151,44.44
r0177_c0152,44.44
r0177_c0153,44.44
r0177_c0154,133.33
r0177_c0155,44.44
r0177_c0156,88.89
r0177_c0157,0.0
r0177_c0158,0.0
r0177_c0159,44.44
r0177_c0160,0.0
r0177_c0161,133.33
r0177_c0162,88.89
r0177_c0163,88.89
r0177_c0164,44.44
r0177_c0165,88.89
r0177_c0166,44.44
r0177_c0168,133.33
r0177_c0169,88.89
r0177_c0170,88.89
r0177_c0171,0.0
r0177_c0172,88.89
r0177_c0173,44.44
r0177_c0174,177.78
r0178_c0091,0.0
r0178_c0092,44.44
r0178_c0093,0.0
r0178_c0094,44.44
r0178_c0095,133.33
r0178_c0096,44.44
r0178_c0097,0.0
r0178_c0098,0.0
r0178_c0099,0.0
r0178_c0100,0.0
r0178_c0101,44.44
r0178_c0102,0.0
r0178_c0103,0.0
r0178_c0104,44.44
r0178_c0105,0.0
r0178_c0106,0.0
r0178_c0107,222.22
r0178_c0108,88.89
r0178_c0110,44.44
r0178_c0113,0.0
r0178_c0115,44.44
r0178_c0118,88.89
r0178_c0119,44.44
r0178_c0120,88.89
r0178_c0121,44.44
r0178_c0122,88.89
r0178_c0123,133.33
r0178_c0124,177.78
r0178_c0125,0.0
r0178_c0126,44.44
r0178_c0129,177.78
r0178_c0130,133.33
r0178_c0131,222.22
r0178_c0132,44.44
r0178_c0133,0.0
r0178_c0138,88.89
r0178_c0139,44.44
r0178_c0140,44.44
r0178_c0141,44.44
r0178_c0142,44.44
r0178_c0143,44.44
r0178_c0144,0.0
r0178_c0145,222.22
r0178_c0146,44.44
r0178_c0147,44.44
r0178_c0148,0.0
r0178_c0149,44.44
r0178_c0150,88.89
r0178_c0151,88.89
r0178_c0152,0.0
r0178_c0153,44.44
r0178_c0154,222.22
r0178_c0155,311.11
r0178_c0156,177.78
r0178_c0157,133.33
r0178_c0158,177.78
r0178_c0159,88.89
r0178_c0160,222.22
r0178_c0161,177.78
r0178_c0162,311.11
r0178_c0163,311.11
r0178_c0164,222.22
r0178_c0165,355.56
r0178_c0166,177.78
r0178_c0167,266.67
r0178_c0168,177.78
r0178_c0169,355.56
r0178_c0170,88.89
r0178_c0171,133.33
r0178_c0172,355.56
r0178_c0173,133.33
r0178_c0174,222.22
r0178_c0175,222.22
r0178_c0176,44.44
r0178_c0177,177.78
r0178_c0178,0.0
r0178_c0179,0.0
r0179_c0091,133.33
r0179_c0092,0.0
r0179_c0093,0.0
r0179_c0094,0.0
r0179_c0095,0.0
r0179_c0096,44.44
r0179_c0097,0.0
r0179_c0098,0.0
r0179_c0099,0.0
r0179_c0100,0.0
r0179_c0101,44.44
r0179_c0102,0.0
r0179_c0103,0.0
r0179_c0104,44.44
r0179_c0105,0.0
r0179_c0106,0.0
r0179_c0107,44.44
r0179_c0108,44.44
r0179_c0109,0.0
r0179_c0112,0.0
r0179_c0118,0.0
r0179_c0119,0.0
r0179_c0120,0.0
r0179_c0121,0.0
r0179_c0122,0.0
r0179_c0123,44.44
r0179_c0124,0.0
r0179_c0125,0.0
r0179_c0126,0.0
r0179_c0127,177.78
r0179_c0128,266.67
r0179_c0129,0.0
r0179_c0130,44.44
r0179_c0133,0.0
r0179_c0138,44.44
r0179_c0139,133.33
r0179_c0140,0.0
r0179_c0141,88.89
r0179_c0142,88.89
r0179_c0143,44.44
r0179_c0144,0.0
r0179_c0145,177.78
r0179_c0146,88.89
r0179_c0147,44.44
r0179_c0148,0.0
r0179_c0149,44.44
r0179_c0150,222.22
r0179_c0151,44.44
r0179_c0152,0.0
r0179_c0153,88.89
r0179_c0154,222.22
r0179_c0155,177.78
r0179_c0156,0.0
r0179_c0157,44.44
r0179_c0158,0.0
r0179_c0159,44.44
r0179_c0160,44.44
r0179_c0161,133.33
r0179_c0162,133.33
r0179_c0163,133.33
r0179_c0164,0.0
r0179_c0166,133.33
r0179_c0167,177.78
r0179_c0168,88.89
r0179_c0169,266.67
r0179_c0170,88.89
r0179_c0171,44.44
r0179_c0172,177.78
r0179_c0173,133.33
r0179_c0174,133.33
r0179_c0175,177.78
r0179_c0176,133.33
r0179_c0177,44.44
r0179_c0178,0.0
r0179_c0179,44.44
r0179_c0180,444.44
r0180_c0091,400.0
r0180_c0092,0.0
r0180_c0093,0.0
r0180_c0094,0.0
r0180_c0095,44.44
r0180_c0096,88.89
r0180_c0097,0.0
r0180_c0098,0.0
r0180_c0099,0.0
r0180_c0100,0.0
r0180_c0101,0.0
r0180_c0102,0.0
r0180_c0103,0.0
r0180_c0104,0.0
r0180_c0105,44.44
r0180_c0106,0.0
r0180_c0107,133.33
r0180_c0108,44.44
r0180_c0109,0.0
r0180_c0118,133.33
r0180_c0119,0.0
r0180_c0120,0.0
r0180_c0121,0.0
r0180_c0122,0.0
r0180_c0123,0.0
r0180_c0124,0.0
r0180_c0125,0.0
r0180_c0126,44.44
r0180_c0127,133.33
r0180_c0128,88.89
r0180_c0129,44.44
r0180_c0130,88.89
r0180_c0132,0.0
r0180_c0135,0.0
r0180_c0136,44.44
r0180_c0138,44.44
r0180_c0139,88.89
r0180_c0140,0.0
r0180_c0141,0.0
r0180_c0142,0.0
r0180_c0143,0.0
r0180_c0144,0.0
r0180_c0145,0.0
r0180_c0146,0.0
r0180_c0147,0.0
r0180_c0148,0.0
r0180_c0149,0.0
r0180_c0150,0.0
r0180_c0151,0.0
r0180_c0152,0.0
r0180_c0153,0.0
r0180_c0154,0.0
r0180_c0155,44.44
r0180_c0156,44.44
r0180_c0157,0.0
r0180_c0158,0.0
r0180_c0159,0.0
r0180_c0160,88.89
r0180_c0161,44.44
r0180_c0162,44.44
r0180_c0163,44.44
r0180_c0164,0.0
r0180_c0165,133.33
r0180_c0166,44.44
r0180_c0167,177.78
r0180_c0168,44.44
r0180_c0169,177.78
r0180_c0170,133.33
r0180_c0171,88.89
r0180_c0172,177.78
r0180_c0173,88.89
r0180_c0174,222.22
r0180_c0175,133.33
r0180_c0176,88.89
r0180_c0177,133.33
r0180_c0178,0.0
r0180_c0179,88.89
r0181_c0091,88.89
r0181_c0092,0.0
r0181_c0093,0.0
r0181_c0094,0.0
r0181_c0095,0.0
r0181_c0096,0.0
r0181_c0097,0.0
r0181_c0098,0.0
r0181_c0099,0.0
r0181_c0100,0.0
r0181_c0101,44.44
r0181_c0102,0.0
r0181_c0103,44.44
r0181_c0104,0.0
r0181_c0105,0.0
r0181_c0106,0.0
r0181_c0107,44.44
r0181_c0108,88.89
r0181_c0109,44.44
r0181_c0118,44.44
r0181_c0119,0.0
r0181_c0120,44.44
r0181_c0121,0.0
r0181_c0122,0.0
r0181_c0123,0.0
r0181_c0124,0.0
r0181_c0125,0.0
r0181_c0126,44.44
r0181_c0127,0.0
r0181_c0128,44.44
r0181_c0129,0.0
r0181_c0130,177.78
r0181_c0135,0.0
r0181_c0136,44.44
r0181_c0137,0.0
r0181_c0138,88.89
r0181_c0139,88.89
r0181_c0140,0.0
r0181_c0141,88.89
r0181_c0142,0.0
r0181_c0143,0.0
r0181_c0144,0.0
r0181_c0145,88.89
r0181_c0146,0.0
r0181_c0147,0.0
r0181_c0148,0.0
r0181_c0149,0.0
r0181_c0150,177.78
r0181_c0151,44.44
r0181_c0152,0.0
r0181_c0153,88.89
r0181_c0154,0.0
r0181_c0155,44.44
r0181_c0156,88.89
r0181_c0157,0.0
r0181_c0158,44.44
r0181_c0159,88.89
r0181_c0160,44.44
r0181_c0161,400.0
r0181_c0163,0.0
r0181_c0164,88.89
r0181_c0165,44.44
r0181_c0166,44.44
r0181_c0167,133.33
r0181_c0168,133.33
r0181_c0169,266.67
r0181_c0170,133.33
r0181_c0171,88.89
r0181_c0172,133.33
r0181_c0173,133.33
r0181_c0174,177.78
r0181_c0175,133.33
r0181_c0176,222.22
r0181_c0177,44.44
r0181_c0178,0.0
r0181_c0179,88.89
r0182_c0091,133.33
r0182_c0092,44.44
r0182_c0093,44.44
r0182_c0094,0.0
r0182_c0095,0.0
r0182_c0096,88.89
r0182_c0097,133.33
r0182_c0098,44.44
r0182_c0099,88.89
r0182_c0100,0.0
r0182_c0101,133.33
r0182_c0102,44.44
r0182_c0103,88.89
r0182_c0104,133.33
r0182_c0105,88.89
r0182_c0106,44.44
r0182_c0107,44.44
r0182_c0108,44.44
r0182_c0109,133.33
r0182_c0112,266.67
r0182_c0113,0.0
r0182_c0114,44.44
r0182_c0115,44.44
r0182_c0116,0.0
r0182_c0117,0.0
r0182_c0118,177.78
r0182_c0119,44.44
r0182_c0120,88.89
r0182_c0121,44.44
r0182_c0122,88.89
r0182_c0123,44.44
r0182_c0124,88.89
r0182_c0125,44.44
r0182_c0126,44.44
r0182_c0127,0.0
r0182_c0128,88.89
r0182_c0129,0.0
r0182_c0130,44.44
r0182_c0133,44.44
r0182_c0134,88.89
r0182_c0135,0.0
r0182_c0136,0.0
r0182_c0137,0.0
r0182_c0138,0.0
r0182_c0139,88.89
r0182_c0140,0.0
r0182_c0141,0.0
r0182_c0142,0.0
r0182_c0143,0.0
r0182_c0144,44.44
r0182_c0145,0.0
r0182_c0146,0.0
r0182_c0147,0.0
r0182_c0148,0.0
r0182_c0149,0.0
r0182_c0150,88.89
r0182_c0151,0.0
r0182_c0152,0.0
r0182_c0153,44.44
r0182_c0154,0.0
r0182_c0155,88.89
r0182_c0156,0.0
r0182_c0157,222.22
r0182_c0158,88.89
r0182_c0159,88.89
r0182_c0160,266.67
r0182_c0161,44.44
r0182_c0162,0.0
r0182_c0163,44.44
r0182_c0164,0.0
r0182_c0165,44.44
r0182_c0166,88.89
r0182_c0167,266.67
r0182_c0168,44.44
r0182_c0169,266.67
r0182_c0170,88.89
r0182_c0171,88.89
r0182_c0172,44.44
r0182_c0173,0.0
r0182_c0174,133.33
r0182_c0175,44.44
r0182_c0176,44.44
r0182_c0177,44.44
r0182_c0178,44.44
r0183_c0091,44.44
r0183_c0092,0.0
r0183_c0093,0.0
r0183_c0094,0.0
r0183_c0095,0.0
r0183_c0096,44.44
r0183_c0097,0.0
r0183_c0098,0.0
r0183_c0099,0.0
r0183_c0100,0.0
r0183_c0101,44.44
r0183_c0102,0.0
r0183_c0103,0.0
r0183_c0104,0.0
r0183_c0105,0.0
r0183_c0106,44.44
r0183_c0107,44.44
r0183_c0108,0.0
r0183_c0109,44.44
r0183_c0111,44.44
r0183_c0112,0.0
r0183_c0113,0.0
r0183_c0114,88.89
r0183_c0115,44.44
r0183_c0116,0.0
r0183_c0117,44.44
r0183_c0118,0.0
r0183_c0119,0.0
r0183_c0120,0.0
r0183_c0121,0.0
r0183_c0122,0.0
r0183_c0123,0.0
r0183_c0124,0.0
r0183_c0125,0.0
r0183_c0126,0.0
r0183_c0127,0.0
r0183_c0128,44.44
r0183_c0129,0.0
r0183_c0130,0.0
r0183_c0131,311.11
r0183_c0132,133.33
r0183_c0133,0.0
r0183_c0134,0.0
r0183_c0135,44.44
r0183_c0136,0.0
r0183_c0137,44.44
r0183_c0138,44.44
r0183_c0139,222.22
r0183_c0140,0.0
r0183_c0141,44.44
r0183_c0142,88.89
r0183_c0143,88.89
r0183_c0144,0.0
r0183_c0145,133.33
r0183_c0146,88.89
r0183_c0147,44.44
r0183_c0148,0.0
r0183_c0149,44.44
r0183_c0150,133.33
r0183_c0151,44.44
r0183_c0152,0.0
r0183_c0153,44.44
r0183_c0154,0.0
r0183_c0155,0.0
r0183_c0156,177.78
r0183_c0157,266.67
r0183_c0158,133.33
r0183_c0159,177.78
r0183_c0160,133.33
r0183_c0161,0.0
r0183_c0163,44.44
r0183_c0164,88.89
r0183_c0165,44.44
r0183_c0166,44.44
r0183_c0167,88.89
r0183_c0168,44.44
r0183_c0169,133.33
r0183_c0170,88.89
r0183_c0171,177.78
r0183_c0172,177.78
r0183_c0173,177.78
r0183_c0174,266.67
r0183_c0175,311.11
r0183_c0176,88.89
r0183_c0177,88.89
r0184_c0091,44.44
r0184_c0092,0.0
r0184_c0093,0.0
r0184_c0094,0.0
r0184_c0095,0.0
r0184_c0096,0.0
r0184_c0097,0.0
r0184_c0098,0.0
r0184_c0099,0.0
r0184_c0100,0.0
r0184_c0101,0.0
r0184_c0102,0.0
r0184_c0103,0.0
r0184_c0104,0.0
r0184_c0105,0.0
r0184_c0106,0.0
r0184_c0107,44.44
r0184_c0108,44.44
r0184_c0109,0.0
r0184_c0111,0.0
r0184_c0112,44.44
r0184_c0113,0.0
r0184_c0114,44.44
r0184_c0115,0.0
r0184_c0116,0.0
r0184_c0117,0.0
r0184_c0118,88.89
r0184_c0119,0.0
r0184_c0120,0.0
r0184_c0121,0.0
r0184_c0122,0.0
r0184_c0123,0.0
r0184_c0124,0.0
r0184_c0125,0.0
r0184_c0126,0.0
r0184_c0127,0.0
r0184_c0128,88.89
r0184_c0129,0.0
r0184_c0130,0.0
r0184_c0131,0.0
r0184_c0132,88.89
r0184_c0133,44.44
r0184_c0134,44.44
r0184_c0135,0.0
r0184_c0136,0.0
r0184_c0137,0.0
r0184_c0138,0.0
r0184_c0139,44.44
r0184_c0140,0.0
r0184_c0141,0.0
r0184_c0142,0.0
r0184_c0143,0.0
r0184_c0144,0.0
r0184_c0145,0.0
r0184_c0146,44.44
r0184_c0147,44.44
r0184_c0148,0.0
r0184_c0149,44.44
r0184_c0150,133.33
r0184_c0151,44.44
r0184_c0152,0.0
r0184_c0153,44.44
r0184_c0154,44.44
r0184_c0155,133.33
r0184_c0156,88.89
r0184_c0157,44.44
r0184_c0158,177.78
r0184_c0159,44.44
r0184_c0160,0.0
r0184_c0161,0.0
r0184_c0162,0.0
r0184_c0163,88.89
r0184_c0164,0.0
r0184_c0165,0.0
r0184_c0166,0.0
r0184_c0167,0.0
r0184_c0168,0.0
r0184_c0169,44.44
r0184_c0170,44.44
r0184_c0171,88.89
r0184_c0172,88.89
r0184_c0173,0.0
r0184_c0174,88.89
r0184_c0175,88.89
r0184_c0176,0.0
r0184_c0177,44.44
r0185_c0091,44.44
r0185_c0092,0.0
r0185_c0093,88.89
r0185_c0094,88.89
r0185_c0095,0.0
r0185_c0096,44.44
r0185_c0097,0.0
r0185_c0098,0.0
r0185_c0099,44.44
r0185_c0100,0.0
r0185_c0101,44.44
r0185_c0102,0.0
r0185_c0103,0.0
r0185_c0104,44.44
r0185_c0105,44.44
r0185_c0106,0.0
r0185_c0107,44.44
r0185_c0108,0.0
r0185_c0109,88.89
r0185_c0110,88.89
r0185_c0111,0.0
r0185_c0112,133.33
r0185_c0113,0.0
r0185_c0114,0.0
r0185_c0115,44.44
r0185_c0116,0.0
r0185_c0117,0.0
r0185_c0118,44.44
r0185_c0119,44.44
r0185_c0120,44.44
r0185_c0121,0.0
r0185_c0122,44.44
r0185_c0123,44.44
r0185_c0124,0.0
r0185_c0125,44.44
r0185_c0126,88.89
r0185_c0127,133.33
r0185_c0128,133.33
r0185_c0129,0.0
r0185_c0130,44.44
r0185_c0131,133.33
r0185_c0132,44.44
r0185_c0133,44.44
r0185_c0134,88.89
r0185_c0135,0.0
r0185_c0136,44.44
r0185_c0137,0.0
r0185_c0138,0.0
r0185_c0139,222.22
r0185_c0140,0.0
r0185_c0141,44.44
r0185_c0142,44.44
r0185_c0143,0.0
r0185_c0144,0.0
r0185_c0145,44.44
r0185_c0146,0.0
r0185_c0147,44.44
r0185_c0148,0.0
r0185_c0149,44.44
r0185_c0150,177.78
r0185_c0151,88.89
r0185_c0152,0.0
r0185_c0153,88.89
r0185_c0154,44.44
r0185_c0155,0.0
r0185_c0156,133.33
r0185_c0157,266.67
r0185_c0158,222.22
r0185_c0159,0.0
r0185_c0160,88.89
r0185_c0161,0.0
r0185_c0162,0.0
r0185_c0163,0.0
r0185_c0164,0.0
r0185_c0165,0.0
r0185_c0166,0.0
r0185_c0167,0.0
r0185_c0168,44.44
r0185_c0169,88.89
r0185_c0170,44.44
r0185_c0171,133.33
r0185_c0172,88.89
r0185_c0173,0.0
r0185_c0174,177.78
r0185_c0175,355.56
r0185_c0176,88.89
r0185_c0177,88.89
r0186_c0091,88.89
r0186_c0092,0.0
r0186_c0093,0.0
r0186_c0094,0.0
r0186_c0095,0.0
r0186_c0096,44.44
r0186_c0097,0.0
r0186_c0098,0.0
r0186_c0099,0.0
r0186_c0100,0.0
r0186_c0101,88.89
r0186_c0102,0.0
r0186_c0103,0.0
r0186_c0104,44.44
r0186_c0105,44.44
r0186_c0106,0.0
r0186_c0107,88.89
r0186_c0108,0.0
r0186_c0109,0.0
r0186_c0110,0.0
r0186_c0111,88.89
r0186_c0112,0.0
r0186_c0113,0.0
r0186_c0114,0.0
r0186_c0115,0.0
r0186_c0116,0.0
r0186_c0117,0.0
r0186_c0118,44.44
r0186_c0119,0.0
r0186_c0120,0.0
r0186_c0121,0.0
r0186_c0122,0.0
r0186_c0123,0.0
r0186_c0124,0.0
r0186_c0125,88.89
r0186_c0126,44.44
r0186_c0127,0.0
r0186_c0128,88.89
r0186_c0131,0.0
r0186_c0132,44.44
r0186_c0133,44.44
r0186_c0134,44.44
r0186_c0135,0.0
r0186_c0136,0.0
r0186_c0137,0.0
r0186_c0138,44.44
r0186_c0139,44.44
r0186_c0140,0.0
r0186_c0141,0.0
r0186_c0142,0.0
r0186_c0143,0.0
r0186_c0144,0.0
r0186_c0145,0.0
r0186_c0146,0.0
r0186_c0147,44.44
r0186_c0148,0.0
r0186_c0149,0.0
r0186_c0150,222.22
r0186_c0151,0.0
r0186_c0152,44.44
r0186_c0153,222.22
r0186_c0154,0.0
r0186_c0155,88.89
r0186_c0156,222.22
r0186_c0158,0.0
r0186_c0159,44.44
r0186_c0160,0.0
r0186_c0161,88.89
r0186_c0162,133.33
r0186_c0163,44.44
r0186_c0164,0.0
r0186_c0165,0.0
r0186_c0166,88.89
r0186_c0167,0.0
r0186_c0168,88.89
r0186_c0169,88.89
r0186_c0170,133.33
r0186_c0171,222.22
r0186_c0172,88.89
r0186_c0173,0.0
r0186_c0174,222.22
r0186_c0175,88.89
r0186_c0176,44.44
r0187_c0091,355.56
r0187_c0092,88.89
r0187_c0093,44.44
r0187_c0094,0.0
r0187_c0095,88.89
r0187_c0096,133.33
r0187_c0097,44.44
r0187_c0098,44.44
r0187_c0099,0.0
r0187_c0100,44.44
r0187_c0101,222.22
r0187_c0102,0.0
r0187_c0103,44.44
r0187_c0104,88.89
r0187_c0105,133.33
r0187_c0106,133.33
r0187_c0108,44.44
r0187_c0109,44.44
r0187_c0110,0.0
r0187_c0111,0.0
r0187_c0112,44.44
r0187_c0113,0.0
r0187_c0114,0.0
r0187_c0115,0.0
r0187_c0116,0.0
r0187_c0117,0.0
r0187_c0118,0.0
r0187_c0119,0.0
r0187_c0120,0.0
r0187_c0121,0.0
r0187_c0122,0.0
r0187_c0123,133.33
r0187_c0124,88.89
r0187_c0125,0.0
r0187_c0126,0.0
r0187_c0127,0.0
r0187_c0128,44.44
r0187_c0131,0.0
r0187_c0132,266.67
r0187_c0133,44.44
r0187_c0134,44.44
r0187_c0135,0.0
r0187_c0136,0.0
r0187_c0137,0.0
r0187_c0138,0.0
r0187_c0139,88.89
r0187_c0140,44.44
r0187_c0142,88.89
r0187_c0143,0.0
r0187_c0144,0.0
r0187_c0145,44.44
r0187_c0146,44.44
r0187_c0147,44.44
r0187_c0148,0.0
r0187_c0149,0.0
r0187_c0150,88.89
r0187_c0151,0.0
r0187_c0152,44.44
r0187_c0153,44.44
r0187_c0154,0.0
r0187_c0157,88.89
r0187_c0158,177.78
r0187_c0159,0.0
r0187_c0160,0.0
r0187_c0161,0.0
r0187_c0162,0.0
r0187_c0163,44.44
r0187_c0164,0.0
r0187_c0165,0.0
r0187_c0166,44.44
r0187_c0167,0.0
r0187_c0168,44.44
r0187_c0169,266.67
r0187_c0170,44.44
r0187_c0171,88.89
r0187_c0172,0.0
r0187_c0173,133.33
r0188_c0091,0.0
r0188_c0092,0.0
r0188_c0093,0.0
r0188_c0094,0.0
r0188_c0095,0.0
r0188_c0096,0.0
r0188_c0097,0.0
r0188_c0098,0.0
r0188_c0099,0.0
r0188_c0100,0.0
r0188_c0101,88.89
r0188_c0102,0.0
r0188_c0103,0.0
r0188_c0104,0.0
r0188_c0105,44.44
r0188_c0106,0.0
r0188_c0110,0.0
r0188_c0111,88.89
r0188_c0112,44.44
r0188_c0113,44.44
r0188_c0114,0.0
r0188_c0115,44.44
r0188_c0116,44.44
r0188_c0117,88.89
r0188_c0118,44.44
r0188_c0119,44.44
r0188_c0120,88.89
r0188_c0121,0.0
r0188_c0122,44.44
r0188_c0123,177.78
r0188_c0126,88.89
r0188_c0127,0.0
r0188_c0128,88.89
r0188_c0131,222.22
r0188_c0132,0.0
r0188_c0133,44.44
r0188_c0134,88.89
r0188_c0135,44.44
r0188_c0136,44.44
r0188_c0137,44.44
r0188_c0138,44.44
r0188_c0139,222.22
r0188_c0140,44.44
r0188_c0141,311.11
r0188_c0142,88.89
r0188_c0143,88.89
r0188_c0144,222.22
r0188_c0145,0.0
r0188_c0146,88.89
r0188_c0147,44.44
r0188_c0148,44.44
r0188_c0149,88.89
r0188_c0150,400.0
r0188_c0151,355.56
r0188_c0152,133.33
r0188_c0153,177.78
r0188_c0154,44.44
r0188_c0155,133.33
r0188_c0156,44.44
r0188_c0157,88.89
r0188_c0158,88.89
r0188_c0160,0.0
r0188_c0161,88.89
r0188_c0162,44.44
r0188_c0163,177.78
r0188_c0164,0.0
r0188_c0165,44.44
r0188_c0166,44.44
r0188_c0167,0.0
r0188_c0168,44.44
