cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,tourism_density,shop_density_km2,shop_type_entropy,brand_ratio
r0018_c0025,40.7112512,-74.0011864,Commercial,3,5733.33,0.0078,7.0,1944.0,1111001.0,2,1.4084,177.78,88.89,1.0,0.0
r0018_c0028,40.7112512,-73.9958333,Mixed-Use,19,3022.22,0.0588,6.1,1917.0,1646589.0,33,0.3042,88.89,133.33,1.585,0.0
r0018_c0029,40.7112512,-73.9940489,Open Space,15,6488.89,0.0205,4.6,1905.0,103971.0,14,1.2063,44.44,88.89,1.0,0.0
r0018_c0031,40.7112512,-73.9904801,Mixed-Use,4,3555.56,0.0,10.3,1982.0,739757.0,13,1.1669,0.0,44.44,-0.0,0.0
r0018_c0033,40.7112512,-73.9869113,Mixed-Use,6,2311.11,0.0,12.5,1986.0,598662.0,13,1.4337,0.0,0.0,0.0,0.0
r0018_c0035,40.7112512,-73.9833425,Residential,3,2311.11,0.0,11.3,1926.0,228688.0,3,0.9525,0.0,0.0,0.0,0.0
r0018_c0036,40.7112512,-73.9815581,Residential,3,1688.89,0.0,13.5,1960.0,295595.0,3,1.3312,0.0,0.0,0.0,0.0
r0019_c0020,40.7126026,-74.0101084,Commercial,6,1911.11,0.1628,9.0,1913.0,1345507.0,6,0.6059,133.33,177.78,2.0,0.25
r0019_c0021,40.7126026,-74.008324,Mixed-Use,11,3911.11,0.0682,30.2,1945.0,3234571.0,10,1.4756,222.22,266.67,2.2516,0.3333
r0019_c0025,40.7126026,-74.0011864,Commercial,3,1777.78,0.0,14.5,1974.0,1217884.0,4,0.7837,44.44,0.0,0.0,0.0
r0019_c0026,40.7126026,-73.9994021,Residential,13,2044.44,0.0652,5.4,1906.0,613088.0,15,0.9354,0.0,88.89,1.0,0.0
r0019_c0027,40.7126026,-73.9976177,Mixed-Use,43,4311.11,0.0825,4.7,1911.0,437018.0,49,2.2127,44.44,266.67,2.2516,0.0
r0019_c0028,40.7126026,-73.9958333,Mixed-Use,59,666.67,0.1333,5.6,1916.0,639928.0,59,1.5819,0.0,400.0,3.1699,0.0
r0019_c0029,40.7126026,-73.9940489,Mixed-Use,30,1511.11,0.1765,5.0,1917.0,336822.0,33,1.5702,0.0,355.56,2.4056,0.125
r0019_c0030,40.7126026,-73.9922645,Institutional,7,3377.78,0.0,5.5,1957.0,224617.0,6,1.6775,177.78,0.0,0.0,0.0
r0019_c0031,40.7126026,-73.9904801,Mixed-Use,25,1600.0,0.1389,5.0,1925.0,205397.0,23,2.0101,0.0,311.11,2.5216,0.1429
r0019_c0032,40.7126026,-73.9886957,Mixed-Use,21,844.44,0.2105,5.3,1919.0,741224.0,27,0.6186,0.0,177.78,2.0,0.0
r0019_c0034,40.7126026,-73.9851269,Residential,5,444.44,0.0,18.5,1960.0,718860.0,5,0.6622,0.0,0.0,0.0,0.0
r0020_c0019,40.713954,-74.0118928,Commercial,3,6488.89,0.0205,31.0,2000.0,3100549.0,3,0.6383,444.44,222.22,2.3219,0.4
r0020_c0020,40.713954,-74.0101084,Commercial,16,2088.89,0.0638,10.6,1921.0,2490908.0,22,1.6041,0.0,222.22,2.3219,0.0
